"command",cycles,instructions,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,dtlb_load_misses.miss_causes_a_walk,dtlb_load_misses.stlb_hit,dtlb_load_misses.walk_completed,dtlb_load_misses.walk_duration,dtlb_store_misses.miss_causes_a_walk,dtlb_store_misses.stlb_hit,dtlb_store_misses.walk_completed,dtlb_store_misses.walk_duration,ept.walk_cycles,page_walker_loads.dtlb_l1,page_walker_loads.dtlb_l2,page_walker_loads.dtlb_l3,page_walker_loads.dtlb_memory,page-faults,major-faults,minor-faults
"sysbench memory --memory-block-size=8G --memory-total-size=32G --memory-oper=write --memory-access-mode=rnd --time=0 run",1180975504669,133156433209,16641513,17193785001,19329064945,13164915556,16661711,755027,5243168,444811839,19512581579,16563590,7885392274,1891842550414,992647121634,7973077424,3674653404,2979581321,800133094,2098022,0,2098022
