cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
337379199,157763935,686364063,5357,5159027,227,241730539
328497370,154507573,686714387,3124,5161072,224,241805023
340486805,157334854,670205807,2263,5155946,221,252873546
341759194,157772330,685656375,4523,5067635,228,253966894
341717231,157751131,686446766,3297,5126366,219,252836259
336576447,157741577,686735930,2490,5160198,222,241811768
328520127,154358724,687028311,5121,5162069,226,241984956
341308278,157632772,670928031,3043,5160157,225,253681395
341879694,157844528,685961335,3322,5061389,224,254157982
341730822,157855453,686914705,5238,5137165,225,252392029
336111497,157920540,686839286,4820,5162637,227,242000514
328583279,154070265,686088294,4286,5159246,229,241974566
341463476,157700773,670694073,5726,5155753,234,253667659
341870985,157858230,685981358,2593,5053942,222,254055134
341660984,157739351,686535522,5373,5143895,226,251582978
335419775,157919847,687071256,3843,5163076,227,241932134
329526113,154152360,685417251,2238,5160569,223,242816456
341876342,157922669,672891639,4493,5163030,227,254194090
341836012,157806037,685770116,4431,5041669,226,254082979
341769972,157842142,686696231,2837,5154563,217,250970344
334372573,157763432,687032147,3698,5160359,226,241731889
330160717,154254634,684213712,2856,5162479,223,243600186
341560550,157699078,673498212,3070,5157076,224,253868778
341674815,157769886,685386838,3349,5032904,220,254004428
341812455,157882519,687213506,2875,5164604,217,250401199
333882039,157859589,686790564,3135,5161387,220,241934922
331033093,154135733,682509225,4222,5160747,229,244152614
341650325,157759031,675148636,4418,5160359,229,253915286
340956309,157361372,686207261,3665,5031668,225,253158611
341731923,157716054,686430174,4503,5158422,223,249553701
332882539,157769983,686507856,3195,5159212,226,241821718
331738255,154062691,681208413,2289,5160134,225,244907628
341506922,157671362,676736910,3536,5158204,226,253812236
341341779,157643689,686800223,2569,5036499,223,253692151
341834156,157817527,686920960,2641,5162585,218,248277940
331726307,157596731,687093882,2995,5164387,226,241920501
333229114,154503522,679075463,2322,5161746,221,246188932
341747010,157794138,678610923,3662,5160617,227,254002992
341128556,157491459,686520884,3062,5033696,226,253372598
341871179,157824985,686478359,5644,5159465,226,247754121
331062406,157271970,686614377,4506,5158827,229,241815288
333894910,154781077,678266599,2895,5164474,226,246822779
341390228,157558487,679070000,2926,5152982,223,253642334
341258576,157572116,686809416,3768,5036056,223,253571674
341939642,157889216,686869914,3886,5163029,222,246825392
329928793,156886503,686813388,3108,5161934,224,242007714
335103243,155216033,676021109,3652,5161854,223,248022700
341754379,157806659,681917166,3168,5148029,226,253992666
341514841,157699254,687187137,2626,5052122,220,253700003
342052641,157875683,687075539,4560,5164114,227,245563678
328255777,156265827,686771420,3329,5165185,221,241602911
336804753,155932215,673536244,5528,5164776,227,249461007
341437098,157630010,684259287,3435,5120036,224,253586402
341417822,157652174,686120162,3163,5072864,225,253763337
340487720,157853124,686863094,4083,5161780,225,244188467
328565988,155751911,687104660,3621,5164784,223,241916693
337993432,156355738,670881300,3912,5159512,228,250505570
341877242,157905235,687117432,3091,5112686,226,254135131
341417677,157702432,686093802,3108,5090935,220,253717336
339224779,157771857,686561772,4975,5159686,231,242992901
328657839,155387708,687312478,3360,5165853,225,242055274
338881658,156739190,671017353,4621,5159208,231,251521952
341843830,157840593,687131833,2438,5095278,222,254088955
341435627,157663093,686207974,4058,5106155,224,253675737
337892412,157908244,687128428,3917,5164421,225,241894968
328516837,154755131,687088440,4585,5162971,227,241847264
340558291,157379054,670996986,3409,5163527,225,253076082
341989231,157924955,687384515,4041,5079387,227,254332804
341377377,157557138,685570233,4073,5121798,221,252051583
336443232,157885925,687093924,2335,5163990,222,241743402
328579750,154180699,686818557,2496,5163547,223,241980933
342300160,157992616,671955969,2164,5165823,221,254416501
341808210,157857189,686946497,3498,5051514,221,254032190
341457571,157685220,686235618,3331,5149051,221,250550581
334446981,158013509,687858771,6239,5168486,232,241887109
331091502,154304541,683382699,3320,5166930,223,244307717
342129941,157966282,675846970,3699,5165320,224,254308968
341843332,157879622,687025554,2932,5045324,226,254212570
341459457,157725985,686252618,3293,5164299,220,248760657
332331396,157797658,686488065,4055,5158667,224,242010080
332673265,154346591,680784462,2904,5166221,224,245737595
342069623,157889541,678036075,3288,5162781,224,254242507
341495079,157700721,686535052,1893,5039854,220,253812820
341351599,157596475,685853446,2642,5160189,218,247347427
331176766,157304646,686894967,3681,5161692,223,241766452
333811736,154758247,678248070,3113,5164232,224,246949306
341933142,157845849,680040038,3614,5160819,229,254055358
342005767,157918515,687296497,3173,5047124,221,254177253
341315004,157646159,686045338,2584,5163686,220,246099973
329685784,156745462,686756492,3392,5160950,225,241720373
335343976,155292643,675202716,2837,5162398,223,248124885
341827112,157756997,682709361,3295,5139301,225,254005398
341666191,157733092,686219862,4045,5061262,224,253849086
341166782,157597673,685536838,3842,5161298,225,244906332
328543555,156332327,687180426,3417,5165394,226,241881496
336868541,155980164,673420574,7485,5166384,233,249711424
341977436,157887929,685535042,1956,5124893,221,254210654
341951937,157874478,687313529,1940,5084980,219,254288433
339565177,157599101,685936278,1968,5160890,218,243312454
328301669,155553863,686815167,3556,5160193,229,241691189
338359643,156495072,671224757,3707,5162238,226,250945597
341827520,157830882,686633516,5022,5105743,226,254068346
341643639,157810367,686602954,2678,5096702,218,253894171
338361763,157572255,685890409,2956,5153320,221,242159583
328566213,155171257,687132609,3831,5165756,227,241883526
339386345,156881757,670836213,3886,5161883,228,251961892
341791468,157787624,686966690,3156,5089188,224,254242475
341776740,157796495,686787697,4898,5118476,227,253650671
