cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
342838986,31817687,144139,431181495,726,1909964,156246650
342970160,31863870,134978,441242346,567,1868323,155829905
337131644,31872835,137280,441223474,663,1912056,148012261
329892381,31099539,138527,441024727,665,1911702,149310304
342757902,31780921,138397,434125537,777,1909128,156181513
342915676,31861583,144163,437791959,902,1903740,156156383
341776771,31768893,143416,440383266,792,1875150,152326329
331933437,31743161,133879,440856849,660,1912095,148332862
334383565,31167084,140268,441760865,816,1911870,152126111
342836087,31854701,137248,432486849,633,1916309,156622708
342102966,31789815,141294,440354196,723,1881922,155830357
341570036,31828570,138176,441216562,676,1895044,150001825
328579017,31383622,141257,441258118,736,1913888,147990034
339800068,31563575,136516,438531712,667,1909050,154965491
343002066,31807826,140991,433298596,812,1910057,156260914
342707036,31806056,140490,441129141,693,1867064,154696901
335654109,31886629,140539,442200068,709,1916033,148600984
330876697,31108168,134635,441089510,723,1914098,149692377
343025366,31838643,135010,433737848,706,1913346,156824078
342998426,31873952,139219,440169129,759,1901169,156565099
343861119,31908176,137878,441797917,796,1888573,151517314
328647538,31526746,139689,441488808,787,1915996,148395478
338124498,31488772,128799,440778797,595,1912113,153672499
342313514,31745271,141099,431173004,667,1909660,156264982
341991300,31760306,138095,440503255,847,1863371,155866879
337960953,31880585,143997,441605170,810,1914171,148202425
328652419,31107845,131097,440801110,767,1911288,148176973
341721509,31780854,142979,436418660,978,1911162,155760312
344257181,31942618,141046,437777792,894,1914688,157325910
343254681,31851726,133832,441767751,633,1878893,152538251
331110792,31675674,139135,441285686,785,1914588,148234976
336216640,31334268,133840,441496544,733,1913019,152566047
342761696,31849583,137839,430602706,798,1911441,156097579
343380428,31848501,141517,442737306,939,1871245,156940324
338068487,31856691,135870,441838029,656,1914101,148271650
329292893,31090333,137912,440915536,703,1910542,148791504
343018911,31894660,140693,434829863,972,1913614,156143079
342056050,31781794,134347,436915293,675,1905265,155931854
341253244,31688939,134227,440095905,639,1866484,152906185
332985138,31808011,135732,441162660,689,1912048,148042990
334057202,31135512,137570,441412936,808,1908386,151398135
341835268,31770458,136300,430641482,893,1910867,155783047
342859585,31864466,138926,441193377,833,1889183,156186418
341294032,31729496,134388,440809866,661,1890103,150175085
328569255,31364805,135181,441373333,678,1910710,148271395
338323661,31482556,130074,439731785,601,1907495,153764206
342942196,31833373,135613,432039510,571,1913747,156203337
342876236,31854081,136351,441619943,696,1869793,155800804
336015773,31762447,135824,441964325,716,1910356,147900096
329973957,31115731,138058,441622344,1022,1913665,149194895
342955963,31752494,132941,434167707,797,1905822,156270102
342571566,31745943,136558,438087054,827,1898661,155968912
342931716,31830149,130673,441391185,506,1875743,152498850
330438470,31564218,129695,442001108,599,1910247,147881384
335902323,31303236,135977,441916206,932,1913976,152566704
342876981,31840906,135430,431481267,782,1910586,156259312
343882042,31962022,136577,442768780,775,1877645,157164560
338383051,31840628,133790,440821144,701,1909643,148317204
327768839,31029696,132634,442102085,792,1909273,147956409
342959066,31859258,132156,436460921,808,1915720,156753348
342743516,31818369,132982,436352431,623,1908241,156236761
342778048,31845150,132830,441443904,729,1870992,153268474
332498603,31787940,132363,442104976,620,1916755,148119600
334618162,31173501,135731,441577013,818,1909157,151906986
343004812,31838442,132653,431099754,663,1912562,156348239
342026924,31800764,134581,440745442,648,1879475,155779392
340536008,31830985,134277,441084464,808,1897405,149792609
328444449,31312973,130991,441738447,699,1915583,148247694
339966627,31592126,128184,439292663,664,1912627,155021578
344003725,31940137,136897,435499275,721,1918855,156637193
342700037,31797445,132256,440975033,650,1866928,153549353
333572442,31846816,135172,441603023,756,1912879,148118548
333610197,31129360,128803,441122880,760,1912005,151192618
342056515,31730732,130538,432495458,678,1911341,156335563
343027493,31850874,140512,441520622,868,1885249,156415509
341573646,31872313,133017,441747783,649,1898117,150335131
328624924,31391867,135656,441664193,672,1914931,148338554
339819113,31625079,131590,438849910,692,1911956,154427319
342044881,31793973,128995,433545217,521,1912683,156188552
342957775,31828692,131826,441333096,818,1869707,154831150
335603124,31889735,135351,441682899,704,1915183,148218389
331603651,31124494,128758,441331901,600,1912860,150079594
343760109,31916045,132215,432619279,989,1915519,156919359
341879172,31722859,132676,440501823,740,1886001,155805765
343015152,31837710,125866,441698898,665,1890111,151065487
328404847,31488731,130301,440023536,681,1909689,148025207
337848645,31493855,127762,441496233,659,1918733,153447502
342788896,31887065,131937,431051281,705,1916411,156226150
342152717,31776561,138123,441568359,1115,1869916,155908422
337519102,31862469,135246,441564747,963,1914804,148331509
329644833,31135623,128643,443179706,729,1922924,149562981
342927066,31898597,124866,436454694,664,1921313,156642931
342794484,31862885,131900,438346776,695,1905556,156435389
342153778,31762275,138036,441301507,913,1878340,152152277
331051089,31643744,128266,441688044,642,1911672,148371610
336224494,31345139,128751,441183900,957,1914176,152569153
342780611,31825871,126317,432798560,756,1918540,156761264
344295336,31984716,127683,443117451,644,1877024,156765361
336912798,31780848,129336,441345898,614,1914528,148022781
329536863,31075452,120883,441008703,506,1909546,148763843
343001441,31839475,129735,434704078,834,1911799,156349352
343052497,31862420,129238,437623826,600,1904277,156286628
343020192,31866233,130133,441645658,866,1876718,152597039
330293579,31555425,125295,441427885,733,1913698,147849258
336058833,31312248,123028,441864869,661,1915261,152726113
341669335,31781674,124944,430021717,550,1910321,155640414
343120847,31840999,129438,441164119,626,1877820,156286817
340185454,31820569,125516,441868148,855,1900090,149497928
327807512,31152579,129503,441777241,792,1914995,147930449
341666742,31724000,122737,437665537,670,1913586,155547269
344099712,31891293,128203,436051374,950,1913072,156733787
342709112,31826386,123705,440911944,791,1868668,153150457
332595901,31701955,123704,442032118,761,1913071,148116017
335036443,31194085,122402,441856682,748,1917356,152293909
343805613,31908252,124525,431978226,735,1915676,156683306
343726534,31912114,123969,442243154,686,1872304,156678538
337656623,31856281,130151,441035722,781,1912367,148257127
329183532,31122603,121604,441232984,614,1913543,148695176
341937790,31753362,126566,435234079,740,1916026,156219014
342999407,31838480,125970,437228098,770,1906241,156122940
343073770,31838178,127668,441201127,707,1873622,152713615
331609927,31693995,120159,441020057,590,1910605,148073355
335407591,31285722,123182,441771569,603,1914620,152079282
341236210,31685134,124072,430140184,567,1909681,155464636
343102181,31850107,128301,441630334,648,1881329,156472156
340530116,31800698,124440,441342517,689,1898453,149593895
328663296,31351723,124221,442219418,639,1915475,148479202
340950112,31718762,122025,438665427,682,1915882,155347985
343273061,31830765,126535,435677138,800,1915460,157101032
342874108,31844688,122023,441043986,676,1868595,153629978
333442586,31825502,125742,441411317,735,1911763,148238297
333889798,31163838,121680,440902549,877,1912199,151335992
342959261,31817418,124226,431460039,770,1912938,156165127
342228924,31764275,124326,441312429,681,1883608,156508625
341380887,31785818,123594,440746525,719,1892739,149763751
328695315,31323079,121614,441163998,727,1911728,148004455
340245529,31593955,116265,438052233,566,1910491,154474603
342975816,31806557,122871,433864281,749,1910714,156129743
342018869,31742728,122585,441043509,763,1867052,154618208
334993200,31897208,116657,442369938,604,1915251,148048642
333110061,31117272,114381,441088515,497,1913071,150737796
342825717,31883624,121190,431997058,630,1919481,156747059
343148866,31915089,125737,441646058,794,1890166,156438605
341237631,31664483,124960,440356827,838,1886099,150548171
328548673,31484868,123754,441682065,721,1915634,148344607
338532524,31506566,119431,440722069,850,1912467,153988838
342989310,31901675,122301,432406004,772,1916491,156382601
342719121,31838209,118798,441400852,634,1867809,155612366
335935838,31756181,127645,440969094,859,1910664,148402217
330535220,31101957,116179,441220043,712,1910511,149343207
342815350,31831937,127269,434260717,982,1912318,156130797
342871394,31826098,119736,438053834,783,1899978,156212474
342884065,31823118,118914,441317654,668,1880862,152076634
329820159,31512328,126750,441490271,860,1910859,148381771
337542381,31393896,118163,442017050,802,1914662,153178132
343610948,31887205,123812,431999842,781,1916436,156560302
342961459,31867163,119573,440944755,636,1867253,155576004
337056237,31825561,121647,441509139,686,1912874,148078516
330279090,30987164,116750,440718094,706,1907921,149376429
342920644,31795662,119620,433880768,735,1907795,156160708
342739010,31809906,122163,438345759,693,1899403,156188698
342032321,31780983,119435,440524699,624,1875985,152100602
331676310,31694708,120012,440905636,791,1910086,148105304
335298653,31140495,126228,441023540,854,1909747,152442373
342916967,31877510,116325,431541750,656,1914725,156302412
343112164,31888305,126707,442049453,902,1881063,156583765
339986161,31889140,121038,441637975,696,1907594,149359381
328701369,31237397,115219,443671806,537,1922598,148471497
343010767,31750355,112265,435661322,594,1910322,156615257
343064423,31830893,116164,436982781,630,1905361,156431320
343610063,31901945,121231,442060990,767,1877592,152860079
331078773,31641574,112354,441870894,624,1914155,148233825
337480636,31408078,108650,442741035,513,1916312,153383094
342935588,31700321,117836,430943059,809,1906959,156521683
342976904,31802001,110778,441398967,665,1866954,156265124
337482335,31816504,111767,441794164,707,1910030,148359511
