cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
341952935,162780212,689401740,2943,5307564,222,240632070
328508757,160768148,689861038,5347,5309046,231,236826623
338068920,161104949,673305835,5125,5305045,231,245656640
343664655,163334242,691434054,3789,5243021,225,250560622
343399397,163225604,691246621,6396,5280449,225,248151305
334957776,162996914,689818338,6100,5310036,233,236314513
331641165,159008675,683988441,5482,5305700,228,239687879
342546530,162786659,678726752,3880,5305057,231,249395833
343391193,163231151,691084274,3254,5198593,223,250306491
343284939,163181737,690721850,4982,5318557,225,241626012
328002499,160717820,690520398,4875,5314694,225,236368246
338892641,161394234,673693870,4952,5307563,230,246262664
342633621,162959154,689559239,2960,5233170,222,249626836
343327619,163196548,691026349,5376,5274965,224,248481710
335879162,163316276,691433883,5778,5323033,231,236931507
332093504,159290336,683470732,3217,5315046,221,240182566
342859686,162971390,681436914,2884,5312213,223,249705268
342579471,162852248,689553999,4504,5185370,225,249603852
342511247,162818167,689537755,5818,5307800,224,241225804
328599850,161009007,691094568,5250,5320089,233,236672679
339116038,161466181,674644568,4098,5314230,225,246405095
342821995,162897832,689804115,3711,5219701,227,249624729
342469800,162718030,688910219,6124,5273701,228,247226884
335584971,163394010,691656920,4235,5325807,227,236979526
333011315,159505570,683781185,5971,5321552,231,240896903
343042865,162935594,681877367,3879,5308849,225,249851050
342693382,162967080,689628693,7193,5197799,232,249644692
341740749,162802959,689425695,5671,5307021,228,240288280
328494765,160616128,691224173,3711,5320445,223,236794063
340525071,162119754,675544740,5306,5321472,228,247848250
342611259,162882119,689578477,4449,5208180,226,249602617
343209976,163052198,690652750,3732,5303285,222,246173543
333592467,162796766,689123319,3238,5307408,224,236762209
333325375,159363304,682676286,5212,5315517,229,241206279
342970571,163080689,682864873,4857,5308161,227,249955661
342626990,162887423,689971842,3378,5202909,220,249565393
341117942,163057752,690607302,5172,5315880,227,239599980
328511379,160109025,691115495,3280,5320489,224,236856619
341418845,162451535,674902304,3806,5317409,223,248682760
344096233,163498522,692035017,5704,5207594,232,250922908
343029880,162998875,690115393,4187,5320792,222,244066038
331355161,162087432,690986216,5467,5318234,230,236701084
336700997,160559350,677241299,3793,5318696,225,244262385
343399270,163206383,689129447,3776,5264466,224,250355456
343339584,163141883,690647326,3322,5252455,217,249797043
336917863,163005485,690217716,2717,5311608,222,236341386
331634174,159793487,687127824,5600,5329884,229,239628421
344330961,163636267,682053274,5032,5329221,231,251136463
343383761,163204033,691026596,3654,5201064,221,250299842
341416203,163188463,691049144,5917,5316987,225,239892577
327873923,159973110,690522051,3977,5314741,226,236365424
341709443,162516201,675040980,5065,5318298,227,248809534
345178830,163913834,693949393,3702,5221479,229,251857635
343353439,163234499,691201440,3282,5318653,221,243477012
330403296,161751803,691013584,2991,5319948,220,236783502
337809549,160962296,675361754,7377,5319386,237,245239180
343290367,163144878,690768836,3629,5238847,226,250238251
343420326,163185847,690949876,4074,5276972,221,248387520
335772060,163191749,690763928,3846,5318795,227,236894017
331984302,159409600,684530188,3681,5318207,225,240096770
343566787,163256216,681667590,5686,5312220,233,250521308
343470100,163292801,691286473,2603,5210653,220,250459000
340956385,162853469,689362549,6020,5306662,226,239605794
328403204,160375959,691473927,6154,5323767,231,236933311
341652231,162507832,675528639,3735,5323361,226,248775353
343766053,163245881,691106661,2966,5198866,225,250534484
343488720,163151811,690808860,4191,5317209,220,244470972
331568001,162284025,690776710,3924,5319095,228,236945551
336405998,160447097,677692319,4932,5318783,229,244061341
343301122,163236925,688469489,6175,5266922,230,250226325
342591011,162908709,690028983,4503,5240551,225,250151416
337735748,163086984,690496429,2549,5316020,222,236734237
330159838,159457401,688166629,3095,5319318,225,238404306
343327515,163197978,677769431,4891,5317435,227,250168706
343250029,163128110,691100704,2547,5196887,222,250187091
343375661,163220536,690908456,3997,5318122,224,242368858
328449236,160843543,691054148,3319,5319020,225,236795663
339725221,161761095,674900476,4945,5316647,225,246987786
343270339,162774562,690383410,3817,5219538,227,250314534
343271939,163152812,690979160,3820,5291678,219,246883447
333565563,163026686,691138646,4985,5322391,232,236800411
334717123,159704458,680346378,3224,5318543,226,242451492
343268574,163178364,685370332,2203,5288097,223,250112953
342460775,162893422,689648381,4495,5216064,224,249538063
340369047,162858608,689501514,4007,5306996,225,239061035
327987096,160026724,690009701,4491,5311621,227,236940644
341398012,162407011,674989247,4925,5317733,229,248574975
344085166,163486889,692250190,4151,5206491,230,250907625
343365737,163212343,690861975,5734,5318688,221,244760718
331763665,162289650,691055619,4339,5319340,229,236829787
336197693,160071451,676600528,5793,5309176,232,243863439
343233232,163180429,688083957,4548,5267597,225,250179917
344181228,163545151,692353855,2993,5259214,218,250218495
337216611,163299598,691342707,4571,5323314,229,236936903
330896411,159453616,686723168,3366,5319002,223,239086891
343304303,162820664,677832859,3227,5307161,226,250126722
343291356,163157196,690736124,2151,5195184,221,250197939
343298200,163198229,691043823,3079,5317366,224,241697507
328508470,161010556,690688671,3656,5316775,226,236829076
339605507,161745006,675220306,4076,5320242,225,246942965
342475695,162535991,688213025,5039,5215807,228,249409562
343296338,163180729,691041298,6006,5280103,222,248129575
335406983,163172707,690798943,3287,5317863,223,236827815
332353146,159380707,684298771,3523,5315819,227,240350522
343238533,163136089,681358482,5881,5317296,229,250169111
343156059,162911148,689595685,4828,5187514,231,250064698
342237053,163163384,690485532,2530,5316330,219,240703925
328527198,160668838,690974298,5367,5318762,227,236916465
340174104,161908807,674637503,5188,5316407,228,247401416
343379378,163186174,690832734,5772,5217717,227,250155651
343236368,163089977,690462364,2910,5295274,218,246698435
334022189,163118724,690304449,4941,5314332,229,236685351
333790094,159400077,681879369,3718,5316840,227,241669607
343121337,163110005,683403840,4497,5302660,228,249984290
343308657,163104553,690391019,3701,5209589,222,250041957
