cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
131069817,304259566,13956,3112,465802
240880498,572302433,441,75,13363
238582945,566999533,238,75,4461
241051111,572875679,206,75,3777
240958638,572683137,200,75,4077
241208321,573264564,203,75,3675
241063005,572924293,192,78,3441
241068990,572936714,192,75,2652
241106129,572988324,196,75,3197
241188989,573231519,193,75,2044
240886614,572518893,202,76,3220
227358881,544303224,837,78,17178
236880488,565713717,250,73,8207
241152093,575923404,207,77,5114
241121521,575853589,205,76,4382
241049694,575698900,195,75,3330
241044148,575677769,192,75,2634
240904174,575329730,194,78,2359
241096532,575835102,192,75,1841
241054661,575725016,192,75,2557
240853859,575228754,199,75,3650
240866978,575268968,204,75,4844
238426836,569448429,197,75,3217
240940273,575444352,194,78,3076
241078470,575760354,194,75,2909
240982828,575542269,192,75,2635
240811177,575126589,191,75,2147
240974913,575512187,195,75,3067
240958798,575512204,193,78,2559
240991392,575576787,192,75,2387
240832944,575215032,201,75,4450
240850628,575233311,201,75,3760
238433661,569512219,197,75,3836
240898408,575388555,192,75,2406
240964824,575543326,193,76,2572
240943313,575429255,193,77,2312
241082666,575813313,192,75,2834
241001806,575578252,191,75,2357
240896566,575309129,192,75,2796
240828389,574557112,207,77,4515
240866279,575215922,209,77,5392
240885174,575249333,213,75,5317
238367346,569258294,198,75,3247
241162727,575914886,195,75,2892
241011681,575583877,194,76,3668
241200010,576045849,192,78,2713
241187354,576009117,202,75,3947
241087027,575800479,193,75,2110
241084272,575829287,200,75,3200
241139495,575956679,193,75,2766
240893534,575278948,200,78,3950
240974040,575544788,204,75,4642
238397691,569371707,196,75,3242
240949302,575437889,193,75,2693
241055252,575754501,193,75,2557
240852582,575197636,193,75,3080
240776844,575060054,195,78,2627
240949864,575516045,197,75,3286
240937768,575475456,194,75,2870
240983697,575596267,192,75,2252
240806575,575182432,196,75,3623
240896368,575328393,206,78,4042
238324019,569221415,196,73,3344
240965681,575516368,195,77,3401
240950763,575498815,194,75,2780
240918457,575348049,192,75,2330
240968061,575497280,197,75,3238
240897575,575370444,195,76,2516
240974643,575531326,200,77,3833
240985786,575570967,194,75,2846
240880746,575316274,198,75,4023
240782065,575053205,208,74,4538
238312776,569193730,194,75,3550
240958673,575482701,196,75,3830
240884619,575300791,196,78,3286
241077725,575734992,193,75,2554
240975311,575559140,194,75,3124
241017317,575621175,194,75,2723
240942207,575430649,194,75,2815
240870479,575234804,199,79,3230
240963180,575467315,194,75,2413
240866051,575229428,212,75,5344
238569816,569766067,192,75,2853
240982540,575528818,195,75,2840
241162002,576009059,194,74,2844
241135022,575819145,193,78,2530
241122850,575814949,194,75,3130
241151938,575956397,194,75,2724
241074733,575731389,201,79,3348
241167148,575957755,199,78,2894
241003159,575521749,206,75,4775
238621087,569912468,212,75,5745
241261094,576170387,199,75,4453
241211553,576104779,196,75,3488
241147234,575945435,193,75,2484
241158309,575936427,192,78,2148
241113086,575813205,195,75,3046
241159310,575971160,197,75,3078
241141178,575526172,207,75,4768
241189496,575975448,209,76,5363
239584664,572174209,200,77,3869
238282141,569079128,211,73,5619
239283767,571438191,206,77,4879
240887361,575338901,199,75,3853
240832751,575184261,197,75,3519
240742622,574957942,194,75,3027
240831360,575174620,200,75,3762
240893927,575306007,196,75,3859
240765566,575015625,193,77,3200
240951168,575476262,196,75,3829
240728811,574948816,193,75,2633
238377423,569274426,206,75,4433
240751188,574985427,201,75,4255
240823602,575141967,194,75,3563
240881735,575255782,194,78,2720
240915712,575373490,192,75,3337
240892424,575299960,194,75,3064
240928395,575370354,192,75,2495
240823167,575171308,194,75,2681
240834352,575142521,199,79,4015
240938831,575455037,199,75,3952
238219859,568911518,208,75,5097
240974444,575549029,199,75,4231
240950433,575484687,197,75,3454
241134002,575887472,194,75,2524
241144116,575932756,197,76,3115
241086042,575726960,195,75,3208
241055412,575720654,195,75,2799
241077278,575765449,197,75,3358
241027954,575678805,195,75,2921
241145891,575960983,197,78,3760
238347552,569255876,206,75,4834
241186329,576019951,203,75,4141
241041420,575724181,192,75,3116
241048288,575663307,195,75,3073
241214449,576133335,192,75,2756
241216431,576065459,197,78,3093
241013821,575637579,193,75,2672
241138928,575925723,192,75,2498
225693929,542756141,887,81,20271
240962008,575399308,237,77,7910
236756784,565351190,222,75,6787
241027792,575580143,206,80,5055
241157992,575905703,201,77,4168
241163258,575940168,196,75,2985
241102016,575753080,194,75,3028
241109518,575797503,194,75,2991
241008210,575530997,198,78,2763
241083365,575722929,195,75,3034
241069883,575699466,194,75,2790
241090312,575748197,197,75,3211
238349620,569182706,206,75,4911
241166788,575903793,199,75,4134
241019732,575577416,195,78,3196
241094304,575752283,194,75,2407
240991210,575508462,193,75,2367
241052046,575662069,202,74,2850
241036250,575584100,195,78,3409
241051824,575583564,194,76,2944
240835616,575173714,198,75,3248
241272775,576152630,197,75,3608
238351185,569178304,205,75,4735
240929558,575341124,196,74,3220
240839644,575141699,200,78,3408
241087508,575752026,194,75,3449
241159524,575912072,196,75,2616
241099130,575782022,195,75,3853
241023005,575533027,196,76,3687
240998118,575482320,196,77,3767
240977037,575472146,196,75,3022
240955176,575382046,194,78,2952
238283419,569006163,207,76,4516
240986698,575488441,201,75,3818
241015284,575553115,198,78,4233
241008612,575557785,195,75,3468
241102090,575779608,196,75,3116
240986841,575479040,194,75,3745
240892165,575247141,200,75,4967
241048120,575615103,198,78,2879
240775101,574954780,192,75,3439
241101008,575773571,194,75,3012
238260330,568985413,209,75,4925
240920233,575309157,196,75,3671
241011091,575590974,195,75,3674
240910233,575291413,197,78,2901
240861042,575181251,193,75,2907
240822354,575124845,196,75,3658
240898611,575274172,198,75,3067
240769257,574987423,193,75,3550
240715989,574832343,194,78,3019
240708240,574830896,197,75,3337
238024781,568362762,208,75,6504
240863048,575184056,197,75,3692
240727286,574862660,198,75,3483
240727234,574862686,193,75,2619
240725126,574866861,194,75,2954
240642407,574693668,193,78,2754
240702104,574818018,195,75,3158
240618225,574527631,197,76,3624
240397906,574080899,195,75,4095
240741884,574890470,200,75,4559
238083121,568554322,207,75,4648
240602798,574565506,202,75,4105
240668975,574722994,202,78,3796
240810274,575068147,193,75,3069
240922190,575310302,195,75,2719
240773519,574979549,193,75,3633
240710485,574808944,198,75,4011
240695633,574815743,192,78,2358
240831905,575129859,196,75,3313
240704723,574810878,196,75,4092
238029796,568416785,200,74,4788
240727324,574886296,202,75,4207
240757845,574917258,197,75,3484
240674181,574762523,197,76,3682
240772260,574951754,196,78,3366
240754876,574934726,196,75,3057
240615972,574605612,195,75,3096
240962436,575434322,193,75,3240
240532045,574382951,195,75,2606
240776743,574982049,195,78,3177
238146755,568680519,212,73,5281
