cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
148694373,330218237,16678,7619,698158
239330208,557336631,858,77,62174
239169186,557033477,673,75,50229
239101862,556911062,651,75,49297
236614728,551106552,669,75,50866
239233426,557125580,750,76,55470
239140255,557083608,599,75,47168
239156803,557127502,536,75,41957
239291168,557465464,488,75,39369
239163534,557163647,488,75,39473
239278959,557454782,485,75,38095
238274148,555028053,916,73,56477
239263953,557370888,581,75,45120
239192566,557209558,597,75,46834
236687710,551381724,529,75,40351
239201761,557088912,719,76,51150
239231808,557257302,597,75,46853
239224948,557238417,553,75,42584
239269118,557386814,526,75,40715
239231442,557270459,581,75,42472
239229909,557288413,535,76,41256
239005625,556705434,804,76,53001
239235341,557276383,506,75,39901
239252584,557317360,528,75,41421
236536224,550967875,567,73,42716
239246646,557208229,701,75,51559
239295032,557477597,490,75,39309
239267221,557405351,534,75,39503
239236468,557319405,455,75,37197
239201322,557251604,532,75,42888
239239585,557346901,499,76,38570
239094944,556991850,772,75,49910
239177325,557205108,519,75,41243
239205352,557241076,539,78,42818
236480511,550895029,549,73,42072
239226994,557160432,592,75,45450
239191022,557183186,492,75,39048
240175118,559501093,472,77,38861
239168165,557135493,479,75,39434
241445852,562417594,598,75,45209
241581917,562730489,521,76,40814
238990251,556621517,820,78,55467
239232386,557297472,464,75,35838
239205487,557254587,491,75,38183
236698519,551392251,469,75,37653
239202410,557091807,587,75,44312
239094209,556923809,565,77,43406
239126391,557051713,420,75,35486
241551643,562684085,483,75,38997
239081824,556928901,473,75,37666
241458826,562482820,559,78,41195
238926634,556527033,756,76,47514
241589291,562740540,502,75,39442
241562023,562742312,457,76,35951
238661253,555750760,3824,83,129167
239028412,556678480,710,75,53639
241591431,562769270,507,75,40401
239031085,556820106,472,75,37931
239011634,556772484,502,75,38661
241560539,562708840,465,78,37621
241607454,562821754,468,75,38293
241465674,562468472,795,79,50748
238960118,556620855,570,75,44823
241587235,562763205,540,75,43352
239073883,556914011,469,75,37969
239051357,556788939,555,75,43841
239164501,557150036,479,77,38609
239189367,557242517,455,75,35682
239167025,557196423,454,75,36291
239211632,557290311,450,75,35920
240087781,559341725,454,77,37984
239013688,556761014,786,76,50899
239135198,557109651,474,75,38283
239083042,557015088,430,75,35881
239043333,556878810,436,75,35027
239032307,556760587,597,75,46029
241528610,562667190,584,76,45926
239058713,556924883,467,75,38647
239030915,556873497,458,76,38135
238878378,556472686,619,76,48497
239136739,557131381,463,75,37011
239012619,556728622,841,78,56875
239201073,557247221,471,75,37615
239124275,557073478,498,75,37593
236647320,551288792,467,75,36242
241576301,562679266,635,75,47250
241598998,562812263,498,75,40153
238964107,556678131,539,75,41858
239033243,556830647,483,75,38625
239022929,556767081,495,75,39668
241498573,562563135,548,76,42289
239011865,556747158,786,78,50628
241568898,562702623,550,75,42997
239110953,556995749,549,76,43784
239107128,556986120,463,75,38431
239125104,556907697,659,75,48961
239032912,556811311,580,75,45227
239071613,556951090,465,75,37997
239040270,556878488,459,75,37875
241621900,562876716,463,75,37713
241588779,562834954,428,75,37015
238942428,556630693,736,76,49542
241513704,562621840,592,78,44021
241593308,562806703,453,75,37276
239101886,557027624,472,75,37852
241539381,562585703,603,76,46299
241619176,562879072,468,75,37988
239114883,557044920,453,75,37054
241552179,562701934,498,78,39915
239027699,556829787,532,75,41425
241620042,562919202,467,75,37745
238886489,556473457,742,78,50632
241595390,562826090,532,75,42025
239106183,557012849,521,75,42366
238964513,556708386,514,75,40818
239031261,556718748,595,75,45057
239035952,556812136,552,75,42970
239033767,556829081,487,75,40073
239036906,556821126,537,75,40178
241398966,562302348,626,80,49572
239128488,557096562,501,77,40437
239090341,556869145,786,76,53237
241570384,562745843,586,75,47736
239069326,556939069,475,75,39283
239034213,556844813,513,76,41565
239115218,556940721,595,75,45085
241566905,562759291,484,76,38411
239031249,556848189,534,76,40436
241537874,562697412,514,75,40272
239039493,556883007,501,75,37395
241521140,562659342,525,79,40444
241550015,562737092,514,76,38935
241521196,562624924,707,76,46517
241568598,562776236,535,75,39715
239065819,556945584,482,75,37191
241506747,562478002,592,78,45652
239198184,557184136,522,75,40203
241495992,562544052,536,75,40747
241615458,562828557,506,75,37663
239178936,557147049,500,75,36285
239100142,556991346,453,75,35339
239095596,556969771,485,75,37012
239152133,557045454,784,75,52486
239062495,556888601,464,75,36831
241610303,562820131,506,78,37699
