cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
238635379,84615677,2728425,100,169434156
240452681,85185148,2746592,100,170504121
240934587,85325081,2751035,97,170907328
241098721,85457947,2755653,104,171064605
240954134,85412439,2754135,102,171079043
238698902,84612918,2728652,125,169476527
238589239,84632263,2729007,115,169487838
238719216,84653230,2729386,115,169462354
238781948,84591330,2727773,119,169336686
223716230,81561464,2629872,88,161569564
241116111,85637933,2761705,109,171704531
240262123,85280348,2750498,96,171001387
241125735,85654363,2762093,147,171701443
241224288,85701546,2763372,160,171844430
238809772,84849014,2736266,106,170102462
238862211,84832916,2735822,101,170054482
238969951,84866901,2736985,95,170086726
239135093,84931381,2739013,108,170282685
236395547,83979370,2708245,98,168348264
238968022,84902830,2737872,117,170218730
241117123,85663695,2762330,145,171701489
238080795,84515919,2724976,104,169469905
241078335,85547196,2758488,124,171569902
241318740,85710814,2764066,98,171909477
238877842,84833638,2735446,129,170126214
241110974,85432434,2754798,100,171402790
241174802,85650117,2761748,97,171810725
241240287,85674823,2762860,118,171804772
238665653,84783263,2733647,104,169923785
238620711,84774118,2733775,108,169970259
241249732,85720858,2763985,105,171845485
240084501,85235369,2748587,115,170896864
241172324,85600764,2760479,121,171629724
241238497,85679628,2763002,95,171824024
238916719,84853056,2736174,126,170125246
241019855,85605774,2760798,101,171696257
241196795,85616017,2760727,122,171749091
238652068,84754597,2733023,118,169842899
241113471,85592943,2759743,90,171648547
238928982,84870311,2736864,108,170280744
241181856,85720846,2764264,92,171851226
240403774,85360452,2752240,116,171181682
241188938,85647885,2761825,134,171747009
241146131,85658052,2762114,103,171686953
239138327,84948090,2738809,112,170269585
239097843,84982221,2740449,109,170393168
238932329,84892290,2737474,125,170237337
238449879,84723030,2731717,91,169921959
241192315,85684092,2762908,97,171846303
238739455,84849107,2735758,135,170191070
238796928,84894026,2737119,129,170114242
240325982,85349850,2752092,106,171072501
241202378,85647017,2761807,125,171809392
241068653,85621131,2760962,105,171794604
241277014,85683720,2762820,118,171830259
238735847,84759331,2733587,97,170003708
238911763,84874992,2737101,115,170080729
236426891,83959252,2707795,122,168385932
241263599,85712209,2764167,90,171716549
241106995,85638213,2761464,114,171726485
241053918,85620356,2761519,131,171746147
240378060,85347215,2752189,117,171137524
241105080,85603368,2760131,119,171625946
241110926,85589760,2759850,132,171727719
238739658,84790546,2734151,120,170132377
241096902,85614519,2760573,142,171692637
238946420,84863832,2736432,110,170182153
237295698,84323936,2719325,103,169120675
241222675,85732607,2764715,96,171880360
238713137,84834971,2735439,118,170115079
