cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5146625,2975,5965,17824,441526
3972037,2279,4568,13759,344203
3861700,2216,4440,13367,334164
4194545,2415,4835,14614,362156
3641628,2090,4184,12662,317109
5160452,2978,5971,17932,447690
2273084,1272,2549,7909,206544
4978225,2873,5753,17318,432976
4700735,2705,5423,16304,411131
1976629,1104,2214,6807,180754
5917671,3417,6854,20486,516149
3837348,2200,4404,13322,334736
3954309,2264,4544,13716,346844
4244320,2445,4901,14745,368155
3789364,2172,4353,13098,329501
5176103,2991,5994,18004,450386
2380390,1356,2716,8290,212952
4840510,2788,5588,16832,425519
5086564,2936,5885,17652,443484
2118944,1193,2384,7408,189805
5415356,3132,6280,18790,463943
3983337,2291,4582,13853,345731
3344384,1911,3821,11535,293412
4706745,2700,5411,16362,421177
2468854,1385,2773,8547,226540
5523843,3176,6365,19103,495942
3899313,2241,4490,13525,344312
4312462,2475,4955,14950,383424
5575511,3206,6423,19250,502390
1985507,1115,2241,6816,180038
4377170,2522,5051,15205,378393
5333327,3069,6155,18471,473902
2026455,1140,2275,7138,184273
5079026,2935,5879,17601,437545
4177070,2404,4820,14500,359551
3354229,1918,3848,11602,293404
4101938,2351,4712,14266,354621
4757951,2741,5491,16531,409978
3591583,2052,4101,12367,321102
3959435,2274,4554,13799,347980
3433482,1969,3942,11949,283733
5203633,3033,6079,18280,404596
2112634,1201,2404,7355,170301
5240441,3024,6058,18246,415505
5551256,3233,6475,19469,437736
1886492,1069,2131,6554,158098
6367820,3699,7418,22213,515033
3752862,2156,4317,13059,315498
3599328,2057,4123,12630,305163
4047038,2336,4675,14081,336528
3403467,1953,3904,11855,276807
4962292,2881,5775,17311,398767
2514293,1442,2883,8783,209061
4735537,2737,5490,16579,391193
5324037,3097,6205,18590,429129
1772757,1001,1996,6169,148306
5219716,3032,6079,18269,425050
4382348,2546,5094,15284,352614
2591941,1480,2957,9047,211861
4313611,2509,5029,15110,346354
2341448,1340,2683,8088,187287
4856202,2823,5654,16978,390146
2454534,1397,2795,8499,203754
5192523,3009,6035,18070,424105
2834730,1619,3241,9957,233393
4904454,2838,5689,17147,402598
5205566,3024,6059,18200,424875
2187206,1256,2513,7647,178419
4489498,2600,5207,15657,365346
5125534,2970,5958,17809,427292
1459286,816,1642,5101,123560
5251666,3053,6117,18314,431079
3708547,2148,4305,13002,296816
3386233,1941,3881,11752,271504
4063000,2355,4715,14236,328335
3713255,2138,4286,12963,302860
5262147,3033,6078,18207,428959
2621162,1498,2997,9174,217554
4060657,2336,4672,14157,328445
5841910,3385,6779,20271,480342
1692387,943,1883,5898,146887
5355744,3058,6128,18391,500382
4174423,2369,4744,14308,409525
3433407,1970,3947,11929,288760
5151863,2967,5953,17867,433004
637394,338,671,2158,59840
5678182,3289,6592,19755,484265
3708807,2121,4250,12797,311866
2912276,1672,3354,10137,245624
