cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
132910442,300691574,14725,4103,558973
239199025,563456975,314,75,11587
238976710,562972782,255,76,8809
241411725,568801280,210,77,7137
241536483,569110991,173,75,5220
239205028,563665098,139,75,3664
241592742,569276696,124,75,2420
241376571,568774065,136,78,3481
240981676,567822450,187,73,6577
239082351,563353616,156,75,6584
239043920,563265253,139,75,5112
239283032,563862356,133,75,3389
239242453,563761207,126,75,2948
239184546,563573761,122,75,2176
239127440,563480064,125,75,2558
239111219,563434990,122,75,2114
241432246,568872347,128,76,3533
239181911,563598162,124,75,2401
241447124,568950755,156,76,5392
241469402,569010844,131,77,3854
239020135,563168169,135,75,4762
241406386,568859365,138,75,4755
239184422,563582605,122,75,2045
239297761,563874038,127,75,3151
239094199,563401836,125,75,3301
241346391,568712907,126,75,3145
241380202,568761762,136,78,3358
241551690,569146387,127,75,3135
238964166,563073496,157,76,5765
238979946,563137226,141,75,5884
239111775,563458333,133,75,4098
239119920,563477538,131,75,3253
239414178,564194075,137,75,4001
239361591,564053083,124,75,3050
239409494,564170818,125,75,2673
238992345,563190373,122,75,2230
239438754,564212055,139,76,5043
239251961,563779436,125,74,3226
239111488,563446739,151,75,6046
239270346,563855648,146,75,7514
236872833,558122253,131,75,4702
239177419,563621939,139,75,5829
239342039,563972065,129,75,4430
239149400,563550908,130,75,4898
239258718,563794248,122,75,2850
239193916,563672957,123,75,3537
241454961,569003911,124,75,3157
239233389,563754345,128,75,4513
239070765,563381292,147,75,6327
239190404,563634351,137,75,5064
237046916,558597195,129,75,3717
239592937,564591600,139,75,4622
239533057,564467867,130,75,3407
239234746,563793412,122,75,2309
239172225,563622335,123,75,2111
239210400,563692523,123,75,2791
241462486,568981645,130,79,3354
241529222,569133786,131,75,3521
241477594,568999075,147,75,5649
241308663,568605080,142,75,4955
239081673,563381349,134,75,4120
239184571,563578240,140,75,5628
241466931,569018254,133,78,3829
241436187,568922474,124,75,2798
239051365,563338913,125,75,3773
241535552,569171222,135,75,4125
241516353,569124203,127,75,3363
241441645,568956237,127,78,2836
241139611,568172875,147,76,5402
238980669,563115585,132,75,4173
239010184,563187567,134,75,4167
239000736,563172196,136,75,4467
238974882,563090401,147,75,5543
241517324,569089487,133,75,4076
241579789,569245385,128,75,3017
241377190,568762260,129,78,3244
241385206,568759065,135,76,4596
241580307,569272262,137,75,3849
241314588,568653166,151,75,4924
241356305,568746809,138,78,5248
239198034,563667924,131,75,3294
239329282,563915068,137,75,5029
239105056,563395205,141,75,4168
241386381,568811956,127,75,3109
241437209,568921361,125,75,2593
241409416,568790868,124,76,2089
239797384,565061746,126,77,2511
241434016,568904979,127,75,2945
241068918,568055931,145,75,4722
239064543,563313986,137,75,4785
239123968,563477184,137,75,4252
241460723,568959311,133,75,4296
241502491,569066306,130,78,3290
241414106,568832202,127,75,2866
241368639,568764343,126,75,3212
241361894,568732937,125,75,2880
238994070,563127802,130,76,3692
241363517,568752409,136,78,4501
241393598,568826987,146,75,5227
241487872,569084394,138,75,4443
238909481,562977039,132,75,3955
241482466,569008353,142,75,5265
241448114,568978034,136,78,3529
241229803,568459070,126,75,2666
241253691,568529456,128,75,2909
241191001,568375572,127,75,2667
241388350,568833056,127,78,3111
241172151,568291887,133,76,3775
238911293,562959986,150,75,5182
241498495,569088758,146,75,6179
238997495,563182181,135,75,4567
239285405,563860035,133,75,4447
241230072,568447390,136,75,4792
241332152,568634237,135,78,5085
241342937,568737249,129,75,3642
239094513,563437176,123,75,3049
241455106,568949459,140,76,6605
241414576,568887754,133,75,3869
238937064,563037575,153,75,6443
241463316,568980712,146,78,6422
239022151,563277517,132,75,4345
241411892,568832369,142,75,6123
241518173,569092378,130,75,4228
241337718,568700320,134,75,4669
241251349,568475203,133,78,4672
241475321,568987519,130,75,4384
241270032,568515143,129,75,4221
241293011,568561739,131,75,4660
241227305,568378478,145,78,4675
241538981,569116357,144,75,6962
238939457,563018276,137,75,4734
241497592,569038789,136,75,4941
241407272,568845386,137,75,5165
241278192,568521264,138,78,5509
241349853,568713771,127,75,3335
241383241,568794898,133,75,4699
238999831,563129248,131,76,6135
239189944,563615359,136,75,5611
241245963,568482806,153,75,6158
241521002,569084946,142,78,5685
239018181,563160167,134,75,4617
241326349,568549559,149,75,7840
241526074,569110167,129,75,3713
241291544,568579211,131,75,4127
241263995,568476239,131,78,4495
241233047,568436654,134,75,5330
241370855,568708007,130,75,4163
