cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
51725600,8970301,66284,165782,3114247
61166300,37124,74257,223715,4125506
61108023,37074,74140,223380,4102511
60846013,36899,73795,222320,4118855
60429889,36854,73702,222035,3470379
61018166,37103,74205,223558,3821554
60154054,36624,73245,220605,3654228
60863623,36952,73903,222578,4005603
60986444,37035,74091,223140,4106518
60803266,36925,73886,222421,4121498
61148988,37159,74358,223832,4135473
61159620,37135,74335,223760,4180669
60817735,37005,74062,222970,3935773
60758734,36981,73998,222858,3895384
60971936,37100,74249,223512,3909608
60992468,37042,74130,223175,4123778
60692746,37071,74174,223376,3492268
61300264,37548,75139,226252,3203551
61265892,37536,75123,226191,3204093
60661920,37140,74329,223757,3187048
60926933,37237,74537,224295,3338979
60736943,37202,74441,224185,3173785
60777192,37242,74527,224388,3176310
60830905,37126,74284,223692,3627985
60659628,36962,73969,222740,3776820
60781276,37206,74469,224106,3203442
60718173,37196,74437,224025,3194942
60853471,37269,74594,224459,3198775
60725715,37210,74469,224036,3174623
60791580,37232,74503,224206,3194787
60568559,37110,74248,223599,3169457
60817187,37259,74565,224543,3177628
60775997,37235,74488,224269,3176181
60773676,37145,74321,223849,3420076
60729492,37189,74405,224053,3180785
61298549,37552,75145,226238,3215614
60914898,37057,74148,223226,3985726
61729139,37508,75055,225974,4174275
61632401,37461,74954,225634,4161953
61115624,37137,74300,223687,4112608
60562350,37050,74137,223158,3346359
60773352,37218,74480,224121,3217091
60740712,37215,74473,224073,3186344
60820137,37149,74347,224152,3565486
61081742,37372,74804,225041,3278543
61365353,37580,75232,226327,3229387
60712902,37193,74447,224105,3188560
60797598,37235,74538,224353,3187311
61289135,37549,75133,226151,3206565
61350126,37591,75222,226439,3211122
60642830,37116,74256,223604,3175091
60890107,37244,74488,224440,3171241
60873116,37230,74460,224376,3171657
60732720,37149,74294,223759,3165945
61454665,37575,75158,226419,3206409
60810602,37194,74388,224113,3171068
98472731,11812247,902171,149405,52640248
240758906,47740619,3062069,77,216721024
240921924,48509512,3040513,76,217491835
240806570,48374043,3038521,82,217499228
240767194,48365734,3036865,80,217416986
240859659,48438305,3039699,79,217428303
240827247,48436693,3037331,77,217505572
240666439,48318212,3035284,82,217277302
240832498,48388953,3036713,76,217519079
240544686,48367780,3034933,77,217162526
238212436,47980869,3005958,78,215243934
240711390,48447016,3039357,80,217346920
240185394,48125330,3030001,82,216877325
240676320,48317436,3032083,80,217325946
240980004,48438708,3038747,80,217580841
240828589,48430741,3037257,78,217536610
240937750,48495780,3041516,79,217462111
240715948,48390596,3038678,77,217383287
240897053,48496616,3040682,81,217540421
240869864,48496058,3040459,76,217477864
238164617,47848902,3006046,79,214928349
240511160,48361084,3035968,80,217181027
240094792,48150130,3025551,81,216702816
240925019,48419736,3035482,78,217536911
240656936,48352466,3034187,80,217310852
240692146,48336997,3031216,76,217506899
240730271,48334053,3032231,82,217578164
240791949,48396362,3038269,79,217480384
240666569,48350823,3036283,79,217400170
240613699,48375949,3036601,79,217292704
238172920,47936306,3008404,79,215063611
240624409,48402099,3037423,79,217302311
240172110,48122136,3028321,79,216845003
238612614,47871842,3004528,79,215376732
241011978,48416605,3037932,76,217695060
240947972,48414683,3038810,82,217581851
240978995,48423984,3038384,82,217648918
240898955,48415954,3037219,79,217544186
241019181,48431702,3038617,78,217707953
240794847,48407987,3033616,76,217519417
238307014,47884800,3006480,79,215171598
240988517,48432168,3038612,83,217530691
240309318,48252243,3031300,77,217081030
238575323,47899246,3004381,78,215416988
238666557,47942894,3008358,79,215283852
238551570,47944506,3007088,80,215466133
240934883,48434492,3037421,78,217525782
240896071,48389108,3035710,82,217513601
240828824,48335596,3036041,84,217461610
241070412,48400756,3039841,79,217647046
238522394,47942909,3006097,80,215445383
238455062,47876058,3008241,81,215388884
237931150,47784515,3004799,77,214787688
238568951,47925906,3005282,80,215445597
239498418,48045969,3022732,80,216270536
238554343,48025633,3010657,77,215433003
240882993,48492896,3041634,76,217454992
240846222,48487782,3040869,84,217523917
240871816,48436476,3040724,79,217444656
238587282,48042900,3011826,79,215477616
240875463,48467383,3041025,83,217433484
240782243,48471847,3039284,78,217448100
240310789,48236868,3033067,81,217167953
241011693,48374383,3037568,80,217660656
240849898,48369299,3035616,79,217584824
238310514,47837618,3002761,78,215249261
238575405,47940166,3008589,76,215302098
241011685,48468313,3037942,79,217680768
240819059,48333123,3038537,82,217469305
238226224,47858326,3003218,79,215016734
238535320,47918652,3006418,80,215374957
241036834,48410808,3038312,80,217633052
240418864,48197807,3031314,78,217241244
240850726,48362417,3034864,78,217467283
241061771,48412855,3038060,78,217668094
240807813,48411056,3038194,79,217590518
241027783,48420294,3038799,81,217669106
240912153,48426432,3035787,76,217543077
240733845,48363658,3035418,83,217351685
238563371,47887714,3007172,76,215456482
240782663,48258350,3035355,79,217291651
240943875,48416822,3038012,77,217635347
240337671,48259559,3033680,78,217028705
241031132,48372028,3036221,80,217596819
240877290,48373949,3034398,78,217660701
240625558,48338640,3033040,77,217303618
240813944,48403275,3037011,77,217430386
238586144,47985581,3008890,79,215434683
240607876,48269077,3032810,81,217222333
238200725,47883622,3005127,78,215079657
241055035,48492524,3042295,80,217666871
241058622,48469863,3042983,78,217536160
237989519,47848592,3004997,77,214911006
240959132,48396641,3038919,77,217685967
240872197,48373206,3035369,81,217572858
240770926,48393541,3037321,80,217350868
240810652,48356899,3038687,79,217578205
240857008,48428044,3039547,77,217499132
240770745,48446366,3037716,81,217417737
238391807,48013233,3011907,76,215246726
240756305,48404713,3039127,79,217410370
240894693,48506369,3042626,78,217507946
240231152,48300448,3034631,79,216827494
240991113,48375438,3037550,78,217588169
240610317,48305842,3030534,79,217261138
240928172,48396052,3037779,78,217501951
240656591,48386628,3036254,78,217273173
240940392,48436104,3040227,76,217417420
240693077,48307300,3034225,82,217432906
238555543,47895309,3009077,78,215350478
240980044,48507528,3042095,81,217614657
238537914,47969709,3010840,78,215363042
240454567,48327232,3037255,80,217038464
238497349,47867750,3005532,79,215307449
240998784,48378197,3037098,80,217563394
240786672,48338516,3035070,78,217334647
240703666,48348715,3034128,77,217320603
240795298,48469088,3039172,78,217290227
240889059,48480248,3040834,78,217375047
238258333,47908111,3005032,76,215210858
240892951,48401664,3037842,83,217566841
240902375,48447760,3038052,80,217526152
240249158,48261047,3031572,77,216828680
240854903,48382753,3035612,77,217484573
240843159,48398998,3036380,84,217430787
240959926,48489424,3041109,78,217667234
240805176,48415458,3037684,76,217466322
240999457,48514844,3041934,77,217745479
240760404,48315701,3034964,83,217421144
238192503,47859907,3005047,80,215003046
240937547,48441095,3039521,78,217652025
240848175,48396548,3037133,76,217587349
240261692,48248740,3032772,78,216935138
240560624,48302588,3032526,82,217216733
240748796,48386869,3036551,77,217468145
240850669,48427276,3037548,78,217496681
240794213,48428819,3038189,77,217436208
240666852,48337370,3033234,81,217365224
240587726,48341988,3032158,78,217182224
238355115,47889419,3005485,81,215131828
240650517,48378599,3033685,78,217376346
240834197,48435205,3039384,78,217411975
240410168,48288204,3031869,79,217214004
240886355,48299208,3035150,81,217585212
240868195,48358542,3033530,78,217643625
238520225,47949621,3006367,78,215417965
238642420,47934006,3007282,79,215573089
241045411,48466010,3043366,77,217695985
238574373,47947141,3009962,78,215474817
238522325,47921690,3013093,77,215304754
238572661,47936508,3009078,79,215323588
238752524,47924511,3009460,79,215529910
238203447,47782531,3002753,80,215024391
240281549,48175178,3028881,78,216904250
238506914,47874632,3006637,81,215424279
241085278,48422368,3039913,78,217569247
238615690,47946710,3009480,79,215445616
241001825,48536296,3042887,79,217620668
238580274,48075078,3012997,77,215461005
238552617,47986821,3009863,77,215536068
238718855,48016798,3013713,77,215443591
238541360,47980993,3011686,77,215506271
237897925,47912111,3003075,76,215003534
238570428,47891310,3009273,80,215421170
238557220,47949714,3008708,76,215427367
238665561,47994540,3009793,76,215665647
241011145,48481008,3040897,79,217693203
238606899,47983085,3011904,79,215422253
240991050,48479660,3044018,82,217555622
238367430,47916017,3009925,76,215087414
241003595,48489269,3043621,79,217533996
241015432,48510659,3042298,80,217565248
238492073,47968652,3009396,82,215319792
240372781,48189471,3030564,77,216951828
240946754,48358884,3037100,79,217463067
240925916,48450674,3036210,78,217653739
240899067,48392089,3036251,78,217677735
240967424,48489172,3039312,81,217714312
240876662,48433252,3039500,80,217519616
238392761,47784670,3008821,81,215131004
240956634,48432694,3039972,78,217578982
240936618,48501576,3042295,78,217577895
240671239,48425627,3038845,80,217322151
240140151,48136055,3027376,80,216828192
240779046,48350854,3035052,77,217350299
240905746,48435887,3035976,78,217586251
241043761,48415800,3039865,80,217624731
240967878,48406654,3038789,78,217619656
241023334,48393262,3039044,78,217671770
238360989,47867750,3007809,78,215189930
240966654,48460563,3040646,76,217540134
240913734,48464377,3041536,79,217545810
240709774,48366230,3037302,80,217377104
240227856,48179765,3028458,78,217179406
240885748,48331882,3035512,77,217599935
240658249,48359721,3033977,81,217305814
240983936,48404763,3035995,79,217615243
240949588,48424386,3037697,77,217674445
238408878,47921876,3006684,76,215330730
240985349,48450116,3038565,78,217671382
240784931,48377391,3036592,82,217471948
240864720,48410870,3036240,80,217403505
240698050,48387806,3033878,78,217283760
240154364,48162498,3025943,78,216875562
240842793,48371624,3035767,76,217581965
240774481,48391589,3035772,80,217463943
240824544,48419395,3034803,82,217446487
241015304,48416171,3038428,78,217541161
238545609,47908360,3007016,77,215298509
240916595,48408205,3038465,79,217650485
238639415,47802929,3004900,78,215447864
240846477,48301068,3033642,78,217490666
241041643,48381234,3035119,78,217658784
240291802,48184663,3026941,76,216927579
240725376,48343725,3033707,83,217355251
240736976,48323357,3034063,79,217256523
240860184,48389833,3035845,80,217583648
241040486,48513592,3041195,78,217771074
238173492,47914746,3006724,81,214939144
240817863,48454177,3039306,80,217478801
240711500,48344345,3035449,80,217386503
240869443,48417287,3036232,79,217432281
241042957,48437902,3039569,78,217624231
240047393,48113766,3024865,79,216826737
240843836,48347476,3035116,85,217766067
240994462,48421658,3036037,79,217710198
238623070,47945684,3008089,80,215451942
241015561,48440258,3038260,79,217596310
238277041,47889078,3004147,76,215140992
240870142,48394905,3040065,78,217439184
240752585,48393976,3037596,80,217395194
240726807,48435887,3038460,78,217366695
241059777,48354853,3043560,77,217571466
240179959,48125391,3026545,79,216921710
240772964,48303208,3033935,80,217409865
240830972,48419891,3034189,79,217420471
240920054,48402128,3036071,75,217564116
240943742,48416419,3038585,78,217644854
238225477,47854203,3003457,78,215224729
240790953,48347910,3035878,83,217513202
240909090,48384706,3036002,77,217690229
240792857,48383435,3035023,79,217599724
240933011,48443699,3037363,77,217549813
240079751,48104126,3025316,85,216790314
240835087,48396238,3036490,76,217520874
240816943,48418496,3035879,80,217495120
240811453,48398563,3037867,80,217396808
241010495,48478885,3040254,79,217589208
238264785,47877174,3005536,79,215145175
240688693,48340376,3037812,80,217222444
241027568,48464500,3043103,81,217569982
240844436,48516642,3042314,79,217428448
240785903,48400145,3039005,82,217330545
240233258,48140426,3026149,78,217030520
240711673,48372895,3034610,77,217372841
240846327,48395060,3036667,76,217596818
240773978,48382506,3035978,80,217388929
240774159,48402376,3035953,77,217408991
238435575,47894007,3005776,81,215267902
240715789,48394750,3035156,78,217445377
240804116,48394316,3034643,80,217537845
240683664,48368152,3035082,77,217462102
240691898,48374074,3035200,80,217384853
240161176,48096592,3026076,77,216997732
240912952,48409940,3036104,77,217533958
240747459,48336501,3032003,77,217568285
240767351,48338796,3033805,79,217564034
241043406,48410436,3036320,78,217608214
238149822,47789258,3002851,79,214974843
240832834,48303641,3034776,79,217420922
240752842,48374135,3034197,80,217424775
240721960,48320971,3036231,82,217396150
240642268,48360929,3032709,79,217307629
240531197,48201558,3031174,77,217275299
240893638,48343290,3038261,77,217419309
241064076,48400269,3036590,83,217789681
240961495,48466360,3036782,82,217565602
240852991,48429687,3036596,80,217456667
238282612,47733830,3006615,77,215018912
240816846,48467879,3040367,79,217495015
240616148,48348747,3033839,80,217251196
240794106,48371996,3036765,81,217487135
240693821,48404825,3034708,77,217314205
240234348,48138845,3027855,78,216972140
240909684,48383498,3035785,78,217486260
240750465,48356868,3034596,79,217426112
240995294,48451852,3038451,78,217564112
240894413,48428478,3037316,79,217627633
238354179,47826148,3005727,76,215168379
240932481,48369703,3041048,81,217596794
240642628,48377855,3035530,79,217385204
240485170,48322055,3031243,77,217224672
240757497,48393634,3035249,78,217357276
240266621,48119052,3029469,77,217029336
240972067,48415970,3038589,81,217541071
240869670,48403244,3037500,77,217457216
240970775,48466050,3039014,79,217508779
240923028,48434647,3038122,77,217669479
238191973,47839850,3002615,80,215182070
240798588,48402346,3036519,81,217449413
240644765,48368560,3032452,76,217343144
240689260,48344091,3034468,81,217334432
240847860,48435081,3036242,77,217503434
239951028,48064477,3023753,84,216691598
240937481,48391774,3035936,77,217713487
240840534,48345522,3034936,76,217519996
238480505,47889543,3006575,80,215247659
240886258,48384210,3036336,78,217425273
238203165,47815887,3001449,78,215256808
240752260,48307238,3036278,80,217324739
240550108,48313003,3032893,80,217160788
240682072,48320505,3034066,78,217308925
240889758,48431330,3036744,77,217559742
240227447,48154129,3027346,81,216929257
240896958,48385698,3037599,79,217487895
240884473,48415551,3037794,79,217510787
240856670,48493144,3039323,77,217425817
238179929,47938089,3005749,77,215112526
241075760,48481488,3042730,79,217811676
240800400,48407988,3036261,82,217498710
240839544,48383125,3036725,77,217647462
240695951,48370446,3032324,80,217422963
240997885,48431733,3039130,77,217639132
240097720,48125113,3025510,81,216770766
240832614,48421255,3035089,78,217396785
240877739,48387899,3036320,81,217598697
241035788,48475567,3038208,77,217735168
238274890,47881096,3005763,78,215101683
240770014,48335820,3035631,81,217457714
240795094,48281209,3037819,78,217268121
240817837,48452630,3041125,78,217490971
240834681,48452534,3039513,78,217417527
240911616,48403679,3037444,81,217489732
240345575,48173875,3026705,80,217200963
240964861,48396207,3037525,80,217669837
240874455,48419054,3038947,78,217532928
240989053,48240123,3043365,83,217446886
238257769,47851871,3004348,78,215220056
240876479,48460291,3039181,78,217529920
240618972,48400485,3037699,78,217306695
240763443,48444846,3040465,76,217260274
240555980,48329899,3033607,79,217358273
240458256,48302184,3032945,80,217049304
240204740,48160514,3027776,78,216745319
240833547,48403151,3034530,83,217634813
240594760,48306742,3031618,81,217272892
240843758,48371841,3036407,80,217492733
238218506,47867161,2999704,76,215212426
240622105,48312290,3032889,79,217259387
240710715,48329867,3035224,78,217439704
240750658,48365362,3038636,79,217416729
240906426,48391651,3037306,80,217485716
240817299,48398904,3038957,78,217422209
240368222,48145293,3027164,78,217113395
238539463,47949280,3009899,79,215281115
240901589,48475195,3039608,76,217612162
240849056,48485705,3041023,84,217475243
238343615,47675736,2999138,79,214767545
238526663,47970794,3011937,79,215274920
240807076,48427300,3037104,78,217409749
240899707,48352342,3036384,77,217528183
240922120,48381358,3035554,78,217708906
240837720,48367812,3034954,82,217560206
240298623,48170000,3025792,75,217019618
240809870,48401756,3034629,79,217431357
240792371,48357643,3033159,82,217359600
240601111,48318305,3033087,80,217203304
238365081,47924387,3006692,78,215182586
240738044,48371128,3036382,78,217427349
240950893,48409630,3041223,80,217620458
240889906,48403616,3037409,78,217309814
240887999,48424480,3038248,81,217391350
240930217,48451604,3039200,80,217621551
240334124,48200535,3028446,77,217024954
240899740,48382474,3036453,76,217637539
240775869,48329651,3034058,79,217284202
240901642,48380180,3035980,80,217553584
238221944,47716067,3003498,80,215095963
240881229,48399865,3037007,78,217563036
240678273,48405910,3032279,78,217459739
240602230,48301267,3033084,79,217265492
240890474,48380881,3035784,82,217551779
240737196,48355823,3034646,77,217478656
240182186,48124452,3025948,78,216875355
238526190,47914095,3005984,79,215471625
241080193,48436136,3038750,81,217703646
240950112,48415644,3037465,80,217532082
238385056,47756224,3005476,76,215201892
240959205,48356360,3036323,79,217636381
238567121,47913630,3008358,77,215306394
240539586,48277787,3031070,77,217155076
240829359,48378538,3035911,81,217577405
240717229,48321280,3032793,81,217384699
240211457,48145975,3027408,76,216885259
240956408,48342701,3034613,75,217781231
240854336,48412730,3035512,76,217585735
240908267,48372679,3034751,81,217550181
238033766,47786995,3000664,82,214860686
240657503,48355907,3033837,76,217371841
240718094,48407119,3035316,77,217236781
240790056,48369609,3035529,78,217473377
240795601,48365084,3036091,80,217402241
240782199,48448783,3038664,76,217471851
240431687,48228683,3031682,78,217117936
240693069,48366509,3034923,79,217425335
240856190,48435671,3037671,79,217423782
240800636,48415985,3035691,79,217351111
238207154,47804355,3002388,77,215226133
240876193,48310585,3037003,81,217494873
240915351,48416016,3042896,79,217384530
240862377,48416296,3040261,79,217521907
240692284,48387031,3035668,80,217278548
240571711,48365734,3035115,84,217248061
240215219,48187577,3028404,78,216887021
240958070,48405973,3039206,81,217638745
240896520,48363471,3038072,79,217463908
240713363,48364711,3035030,79,217455459
237967459,47834332,3000713,81,214885645
240871465,48412699,3037809,81,217623715
240988975,48469057,3039270,77,217483922
240702345,48292079,3033236,80,217362238
240827711,48406654,3036302,78,217543514
240631154,48345646,3035194,79,217271194
237945877,47698087,2999109,77,214940022
241084142,48350172,3038586,77,217675315
240638661,48347817,3033566,81,217393033
240720778,48344034,3034782,77,217451848
238277810,47914715,3004371,77,215091444
240805767,48364959,3038122,76,217397945
240628101,48351381,3036213,78,217154104
240767118,48331170,3035385,79,217384096
240769263,48365827,3036487,81,217392748
240729372,48360805,3034379,80,217410831
240344580,48164234,3028497,77,216975356
240899476,48369951,3037372,82,217591064
240715558,48383900,3035170,79,217303023
238224159,47876213,3001307,80,215346359
240905315,48458610,3040472,81,217490352
240970913,48433376,3040954,78,217511552
240959963,48499530,3040265,76,217659351
238442256,47904020,3007272,78,215328525
240846940,48405291,3037940,80,217556107
240713032,48380304,3035097,77,217504832
237970019,47697410,2998914,78,214962464
240897495,48387925,3037034,78,217539825
240930719,48423643,3036455,76,217663641
238122153,47856000,3003290,77,215050830
240800671,48383870,3035578,81,217547713
240987529,48302339,3039041,79,217612897
240708919,48348498,3037115,79,217229638
240875335,48387341,3038191,78,217506523
240600267,48286840,3034585,82,217278702
240867379,48400578,3038212,77,217493668
240408526,48155802,3030887,76,217288086
240808079,48343879,3037066,78,217361983
240907478,48354668,3036935,85,217611168
238312949,47891062,3002736,77,215226129
241086597,48445280,3040858,80,217703191
241079377,48477148,3043215,79,217615375
238633970,47937066,3008680,76,215480085
238860733,47947544,3012025,77,215745519
238540798,47862046,3005572,76,215450926
241021768,48388055,3038609,78,217523155
238111957,47711541,3001741,79,214893624
240963437,48357612,3037536,81,217627110
238535916,47899401,3006827,77,215403326
238355792,47863596,3004949,80,215213845
241146504,48424975,3041507,77,217715551
240868234,48340655,3037478,77,217592519
240969470,48348871,3042755,79,217381273
240970660,48477024,3044216,81,217623292
240927657,48372275,3038660,80,217483233
240950255,48360278,3039876,78,217438992
238032481,47681688,3000419,77,215041325
240925534,48306649,3039039,83,217452631
238643877,47913475,3010029,78,215556553
238536753,47838610,3007291,78,215328137
241057494,48396951,3040072,80,217607551
241095760,48467941,3043722,79,217642295
240918298,48449713,3042931,79,217692276
240753927,48403431,3039566,81,217417748
238687268,47924387,3009207,81,215472964
240932647,48421379,3041139,78,217454689
240281831,48154438,3028328,75,216990419
240861888,48327263,3036602,81,217486355
240859636,48358915,3036655,79,217509434
238315923,47856497,3004480,77,215203120
240915596,48423797,3038332,78,217607699
241110539,48415055,3043158,78,217636055
240902858,48368586,3041805,78,217504581
241000497,48429192,3041664,82,217625212
238459390,47889233,3007827,80,215383467
238742509,48020642,3012690,79,215711730
238000590,47672419,3000271,78,214933114
240929281,48358139,3036687,77,217508722
241085048,48446024,3040277,78,217815188
238175938,47828017,3003656,80,215044132
240809113,48394896,3038052,80,217314007
240912109,48376616,3037663,83,217696262
240898950,48425533,3038876,78,217533622
241009477,48421627,3039219,77,217547169
240926969,48381234,3039053,79,217498822
241031733,48442429,3040698,80,217594169
240295551,48133358,3026355,75,216973752
241089457,48390007,3039629,77,217593614
238534904,47892581,3007183,79,215331824
238262937,47868463,3005762,81,215096969
238753333,47931424,3012658,80,215590737
240989403,48361983,3039378,78,217521422
238570980,47050993,3022291,77,214857866
239395127,47951761,3020755,83,216082176
238508107,47822025,3007450,79,215327407
241041083,48392456,3039831,78,217661700
240438926,48158995,3030622,79,217108835
240724389,48330673,3036762,78,217444549
240867894,48432664,3042305,80,217411959
238480331,47958053,3011889,79,215270875
238614830,47851971,3013650,77,215400461
240877375,48309190,3037908,78,217522377
240877610,48429842,3039567,79,217468198
240878836,48406127,3040130,80,217431027
240958333,48155927,3044714,80,217388616
240862495,48369237,3038158,80,217496365
240338480,48204317,3032118,78,217093127
240522876,48296759,3031846,78,216996990
240816137,48435516,3042218,81,217283918
238313125,47913568,3008907,80,215087070
240914180,48420821,3039549,79,217719937
241087980,48327666,3039771,79,217587850
240897308,48343259,3040579,76,217493393
240690978,48246323,3038887,82,217144972
241028050,48430059,3041110,79,217656649
240755152,48367036,3036852,77,217452927
240407285,48224580,3032011,78,217077418
240686051,48351641,3037715,80,217422848
240785371,48371965,3039037,78,217391425
238239654,47866014,3006551,80,214973959
240825917,48483658,3041070,76,217459583
240984042,48406747,3043460,80,217473585
238546745,47978172,3010990,79,215416552
241043381,48395277,3040925,78,217669152
240795386,48348592,3037072,79,217306816
238612746,47982295,3011782,77,215443994
240224968,48160390,3030589,77,216828173
240920631,48349800,3036685,80,217600128
238588117,47966578,3010745,79,215495842
238355996,47952504,3009161,77,215330154
238449220,47459759,3016093,80,215014281
241054867,48390814,3041248,83,217695297
240906495,48286095,3037649,78,217476849
241026079,48398315,3039589,81,217694504
241051886,48415241,3039315,75,217663097
240815509,48339757,3035239,81,217424212
240318581,48148920,3028991,79,217117852
240923124,48347878,3039309,80,217645119
240762689,48394161,3038199,77,217333471
238238439,47902346,3009252,81,215105436
240822294,48459416,3041945,77,217456034
240660967,48395185,3037531,83,217415551
240908018,48422774,3038693,77,217669056
240808320,48331727,3037281,81,217543759
240787138,48415489,3040040,77,217299345
240975835,48409693,3040385,80,217566514
240424064,48208874,3030088,77,217138954
