cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
0,0,0,0,0
9226183,8943466,13748,5145,594250
5567120,3400,6803,20404,309419
5679161,3481,6966,20919,303309
5790006,3544,7098,21331,306442
5770941,3534,7068,21264,303704
5785131,3543,7091,21308,304261
5839214,3579,7169,21545,305601
5806243,3559,7123,21404,302850
5781394,3542,7089,21321,302023
5791606,3551,7103,21359,304025
5773432,3533,7073,21255,302807
5790254,3549,7105,21350,302228
5779727,3551,7104,21371,303127
5802266,3559,7121,20886,320988
5790271,3556,7119,21398,311221
5775872,3550,7102,21368,305026
5758746,3536,7078,21273,303083
5753870,3532,7067,21260,305803
5780876,3551,7110,21363,303349
5783069,3553,7110,21364,304388
5732611,3526,7051,21204,300666
5787874,3558,7123,21405,303902
5812561,3572,7149,21517,306511
5779553,3554,7112,21392,304666
5773670,3550,7101,21357,303046
5727276,3522,7055,21210,300720
5758789,3542,7088,21305,302442
5778958,3549,7098,21360,303400
5760592,3541,7087,21320,301990
5776834,3551,7109,21387,305357
5780167,3551,7117,21383,303447
5804704,3571,7146,21474,304423
5771902,3545,7092,21349,304376
5748820,3537,7080,21269,301590
5745466,3532,7070,21240,301376
5760052,3539,7085,21286,308923
5754381,3538,7077,21278,301663
5754884,3536,7080,21266,301581
5779575,3544,7090,21327,313290
5758448,3536,7080,21261,305360
5795091,3557,7114,21392,305295
5776129,3541,7085,21326,307625
5763381,3543,7093,21300,305469
5776657,3548,7097,21346,306053
5789682,3562,7130,21442,304076
5751958,3538,7082,21302,302248
5783222,3556,7118,21409,303241
5799302,3567,7138,21451,304170
5808361,3569,7143,21470,304634
5769647,3543,7098,21324,304362
5803849,3566,7140,21458,306248
5750242,3536,7074,21275,302963
5729094,3523,7054,21206,300943
5756049,3540,7082,21292,302390
5774282,3552,7112,21369,303118
5744918,3531,7063,21235,301452
5722578,3518,7040,21172,300124
5779809,3550,7101,21352,302643
5802399,3567,7144,21483,304812
5774474,3552,7112,21381,302931
5777644,3553,7110,21376,303075
5743199,3531,7068,21282,301099
5164458,3176,6352,19105,270751
5779214,3552,7108,21368,303602
5787236,3559,7124,21407,303123
5775586,3552,7104,21369,304133
5796388,3566,7135,21458,304152
5787129,3560,7123,21424,304349
5784235,3555,7112,21394,303393
5771354,3549,7115,21378,303409
5707609,3509,7011,21093,298974
5748461,3532,7071,21266,301855
5761611,3537,7071,21279,301445
5781241,3557,7116,21401,303127
5791961,3563,7143,21409,303846
5795384,3560,7123,21443,304646
5801118,3568,7150,21452,304391
5776324,3550,7105,21359,303035
5791541,3563,7133,21434,304577
5796783,3563,7128,21437,304245
5765752,3545,7096,21337,303898
5770515,3540,7087,21306,313310
5646010,3472,6948,20907,296873
5806301,3570,7150,21475,304378
5788750,3557,7127,21391,303940
5755117,3535,7073,21292,301765
5720251,3516,7035,21149,299401
5772991,3549,7100,21363,305069
5721896,3518,7037,21173,303349
5753160,3538,7084,21290,302057
5804893,3566,7134,21463,304447
5786584,3559,7127,21415,304053
5799608,3560,7123,21417,309685
5798460,3564,7132,21430,303886
5755108,3537,7077,21293,301379
5797767,3556,7117,21406,320362
5810453,3570,7146,21478,304169
5829224,3552,7106,19444,364485
5783032,3555,7115,21416,305535
5798297,3560,7123,21427,307481
5770221,3545,7095,21354,305025
5757843,3540,7086,21306,303539
5795475,3559,7121,21426,308536
5784152,3553,7111,21377,306446
5771648,3549,7112,21366,302580
5769790,3536,7078,21279,301514
5815336,3573,7153,21493,304334
5772223,3544,7096,21323,305792
5764357,3541,7085,21306,303626
5768354,3547,7107,21355,302638
5780053,3551,7108,21363,303090
5760914,3540,7083,21310,301579
5793114,3562,7134,21439,303303
5828611,3562,7128,21441,332729
5775165,3548,7103,21350,304094
5777482,3544,7089,21321,304400
5760269,3535,7073,21278,301967
5777557,3551,7103,21382,303039
5779221,3555,7118,21420,302814
5751561,3537,7077,21289,302180
5781113,3556,7113,21403,303434
5756551,3536,7081,21268,300702
5770451,3545,7092,21348,303343
5792602,3563,7130,21448,303289
5761725,3543,7089,21334,301703
5759366,3539,7080,21297,305610
5755233,3536,7078,21287,301509
5736734,3525,7056,21226,300605
5763863,3533,7073,21246,302362
5820965,3577,7154,21535,305296
5773116,3549,7106,21351,303491
5751435,3531,7069,21268,303170
5759579,3538,7080,21268,302290
5706927,3501,7007,21044,325666
5807597,3546,7095,21352,386854
5789297,3547,7090,21347,305853
5772341,3548,7103,21361,302695
5770659,3544,7094,21329,305110
5764538,3547,7096,21349,302185
5760600,3524,7053,21193,336805
5750599,3534,7072,21255,307608
5750192,3534,7073,21288,301841
5766983,3546,7092,21351,302100
5745280,3531,7070,21235,301774
5779648,3556,7121,21401,303289
5783631,3556,7119,21381,302886
5790246,3559,7121,21395,303382
5801662,3566,7139,21450,303664
5777229,3553,7108,21371,302695
5804183,3567,7143,21462,304708
5758214,3543,7089,21321,301780
5784307,3556,7115,21397,303301
5786699,3555,7117,21252,308330
5706092,3501,7004,21049,304653
5176005,3178,6359,19147,270921
5796019,3558,7122,21423,302971
5791594,3562,7123,21450,303443
5782747,3551,7108,21389,309940
5794144,3543,7092,20039,342627
5802314,3563,7126,21451,304476
5788007,3547,7105,21367,303838
5805390,3558,7117,21391,303902
5817056,3561,7127,21416,307970
5771052,3537,7084,21283,302774
5778466,3540,7082,21301,301908
5801422,3557,7123,21385,302861
5805225,3549,7100,21027,317168
5794013,3545,7094,21186,309259
5825026,3570,7145,21494,303808
5829888,3572,7143,21493,304800
5738163,3511,7020,21134,298898
5794905,3550,7113,21359,306267
5732405,3509,7036,21124,305159
5829166,3565,7130,21397,313414
5798541,3551,7100,21368,305625
5803025,3553,7114,21378,304841
5599094,3425,6852,20617,299051
5741736,3521,7043,21176,300374
5798590,3554,7118,21364,303302
5774628,3539,7083,21297,302143
5811441,3552,7104,21371,313404
5732122,3512,7028,21146,299590
5783927,3544,7093,21336,302071
5791151,3546,7101,21320,305783
5791074,3549,7105,21359,308776
5778108,3537,7079,21288,301601
5799724,3556,7117,21389,302770
5829373,3566,7133,21480,303392
5813890,3564,7134,21443,303194
5792537,3544,7090,21314,302118
5777168,3535,7077,21274,303423
5780754,3542,7096,21322,301805
5820886,3567,7138,21446,303456
5759108,3527,7059,21247,302120
5800414,3552,7106,21378,307820
5824581,3570,7148,21495,303930
5763483,3533,7068,21251,302164
5809776,3562,7133,21443,303409
5797868,3553,7106,21383,302825
5766285,3533,7066,21268,302036
5773635,3538,7081,21297,301359
5781805,3543,7097,21319,302290
5803737,3556,7115,21392,303872
5836975,3571,7151,21504,311246
5802729,3552,7110,21274,309285
5768085,3537,7082,21277,301020
5773516,3538,7084,21279,301577
5763748,3532,7064,21252,300762
5797736,3551,7103,21361,308920
5825523,3568,7142,21483,304337
5787258,3546,7098,21351,301808
5781195,3540,7088,21309,302375
5808341,3551,7113,21264,316296
5787541,3546,7095,21335,301940
5764884,3533,7068,21263,301098
5794846,3551,7104,21380,302658
5788040,3549,7101,21362,302434
5796941,3548,7096,21334,313186
5789394,3544,7093,21322,304821
5782276,3542,7089,21339,301740
5808454,3562,7131,21422,303351
5745508,3519,7048,21181,300607
5745096,3521,7045,21192,299855
5778836,3542,7095,21324,302301
5779705,3543,7090,21308,301469
5771402,3536,7073,21283,301968
5793287,3544,7098,21248,311903
5797967,3555,7111,21374,302900
5747465,3512,7030,21127,329607
5829645,3551,7105,21365,372711
5805660,3551,7102,21370,302825
5793828,3550,7107,21369,302503
5794698,3551,7111,21353,302524
5813575,3562,7126,21441,303917
5805565,3564,7127,21438,303477
5758607,3539,7089,21289,301281
5782604,3557,7113,21404,302912
5784397,3557,7126,21417,303757
5771601,3548,7099,21343,302257
5797095,3553,7108,21391,302832
5777917,3554,7115,21382,304016
5783067,3555,7111,21394,303719
5784378,3559,7122,21418,303019
5777402,3554,7113,21378,302701
5739659,3525,7051,21187,302002
5792913,3558,7128,21408,308958
5772959,3551,7104,21363,302873
5204220,3199,6401,19257,272378
5773870,3549,7099,21364,303273
5770315,3547,7105,21356,302660
5773177,3552,7104,21360,303392
5799633,3564,7135,21428,303074
5763884,3532,7073,21250,301138
5772264,3542,7084,21343,301703
5793266,3562,7133,21443,303536
5772529,3549,7101,21344,302241
5770628,3548,7106,21351,304114
5804432,3568,7152,21477,304188
5782176,3556,7105,21375,302567
5795478,3562,7128,21439,305424
5789294,3559,7123,21439,303335
5815098,3577,7161,21517,304537
5813494,3574,7155,21520,305327
5816021,3553,7116,20359,343715
5793282,3560,7122,21426,303449
5752590,3538,7088,21291,301488
5761884,3543,7090,21302,303120
5766997,3542,7092,21303,305637
5747201,3536,7073,21266,301506
5632616,3460,6921,20811,294797
5730853,3524,7049,21215,300741
5793321,3553,7107,21384,302691
5809808,3566,7142,21448,306400
5787731,3555,7113,21392,303150
5824647,3575,7154,21538,304662
5771200,3547,7099,21344,304068
5807584,3541,7081,20652,395398
5797804,3543,7097,21338,363128
5764810,3544,7091,21323,301642
5777586,3552,7105,21372,303109
5768620,3546,7100,21364,302538
5808233,3570,7153,21480,305437
5765584,3543,7091,21313,303820
5778467,3555,7119,21382,302610
5747163,3532,7068,21239,301145
5768920,3548,7104,21344,302329
5779531,3555,7119,21415,303513
5784033,3557,7120,21402,303045
5747571,3533,7070,21257,301933
5765704,3546,7095,21356,302620
5798446,3567,7134,21458,305204
5770149,3539,7086,21307,311682
5767348,3548,7102,21336,302603
5759116,3541,7084,21329,301325
5795516,3561,7124,21438,304875
5792711,3560,7128,21415,303457
5782907,3552,7115,21382,302323
5790664,3550,7102,21365,304454
5778963,3554,7113,21386,302985
5788213,3550,7100,21357,302039
5792093,3549,7102,21380,303225
5770640,3548,7103,21341,302218
5745300,3533,7067,21270,301470
5767545,3544,7095,21332,303446
5768871,3544,7095,21338,301580
5780997,3552,7110,21366,302969
5799778,3567,7141,21466,304174
5782007,3556,7116,21405,302966
5768047,3539,7078,21318,301328
5752644,3518,7040,20699,320532
5761567,3538,7075,21292,301042
5770989,3539,7078,21305,303792
5806909,3561,7123,21421,306097
5762938,3540,7078,21297,301686
5831075,3572,7143,21310,311577
5779455,3549,7099,21354,302145
5774980,3546,7090,21330,301820
5783473,3548,7097,21356,301959
5758198,3536,7077,21260,301089
5778286,3545,7091,21328,302663
5815094,3570,7140,21472,305075
5761278,3532,7063,21255,303500
5828197,3578,7156,21522,305205
5738727,3517,7042,21183,305877
5782308,3548,7089,21332,301845
5765349,3539,7076,21306,301172
5786285,3548,7095,21364,303831
5810511,3566,7135,21472,303340
5789817,3554,7107,21387,303974
5755041,3522,7042,21202,339510
5788451,3532,7063,21249,361453
5766947,3538,7077,21300,301175
5771780,3542,7085,21314,303436
5782731,3547,7102,21364,303726
5806600,3560,7114,21413,302922
5830221,3568,7141,21465,303493
5794790,3545,7088,21317,303218
5805653,3558,7118,21413,306553
5799226,3561,7119,21418,304175
5764471,3538,7076,21310,301229
5202702,3193,6386,19205,272282
5779717,3548,7096,21356,302446
5772961,3543,7086,21327,301689
5815593,3570,7141,21470,303789
5784721,3550,7100,21355,301762
5793402,3556,7112,21405,304174
5832568,3576,7152,21529,310256
5803418,3553,7107,21384,311682
5781256,3550,7103,21351,302434
5790829,3551,7100,21378,303158
5776125,3546,7096,21338,302728
5797349,3558,7117,21414,302465
5767472,3545,7094,21339,301594
5799233,3556,7119,21393,302431
5781266,3547,7100,21339,303258
5803552,3560,7119,21422,304436
5775464,3546,7089,21326,301936
5769524,3540,7077,21312,303232
5786649,3552,7104,21389,302284
5788759,3553,7108,21394,302932
5807543,3560,7117,21413,309000
5754025,3530,7065,21238,300487
5785272,3553,7109,21381,302060
5626870,3451,6904,20772,295270
5809748,3566,7132,21469,303589
5789450,3553,7110,21382,302167
5764003,3538,7077,21285,301841
5810304,3567,7136,21470,303353
5785994,3550,7098,21365,302061
5774394,3544,7090,21335,303674
5794533,3557,7110,21392,302919
5745416,3504,7011,21089,373039
5797407,3551,7102,21358,325911
5769663,3541,7083,21307,301703
5771797,3541,7085,21317,301992
5763242,3538,7075,21297,301357
5811827,3569,7139,21467,303363
5783553,3547,7100,21356,302588
5748998,3529,7060,21228,302289
5833560,3563,7124,20956,327634
5764318,3542,7088,21298,301198
5783940,3547,7092,21343,301954
5779965,3552,7113,21369,303183
5801009,3567,7134,21452,303521
5772758,3550,7105,21365,302606
5793170,3562,7126,21428,303561
5790649,3559,7127,21418,303925
5754743,3538,7077,21288,301634
5784968,3550,7105,21361,310810
5762178,3545,7090,21330,301906
5753339,3539,7079,21288,301411
5765991,3545,7099,21299,301968
5791810,3557,7122,21408,307459
5772513,3548,7101,21347,304540
5798659,3563,7129,21440,306376
5758259,3538,7079,21282,305624
5756586,3540,7088,21305,301833
5736111,3526,7052,21219,300300
5759114,3541,7087,21326,302622
5779454,3555,7112,21384,302869
5761618,3541,7087,21337,302169
5759189,3541,7085,21320,302840
5778950,3550,7110,21383,304490
5734494,3526,7054,21216,300750
5763758,3539,7078,21292,306756
5783392,3556,7117,21415,303503
5804338,3562,7122,21449,306653
5770556,3539,7081,21288,302733
5759689,3537,7074,21267,302450
5794799,3563,7132,21459,303782
5778429,3552,7118,21372,304059
5786198,3554,7111,21388,304821
5804616,3571,7149,21489,304253
5777101,3550,7110,21358,303485
5773289,3546,7100,21334,308134
5821888,3565,7132,21441,311787
5781243,3538,7077,21295,308551
5793580,3553,7113,21378,303098
5743580,3520,7042,21170,337546
5808350,3545,7093,21325,391712
5788387,3547,7095,21353,343191
5748181,3519,7044,21183,341818
5837765,3566,7135,21440,393703
5758997,3534,7070,21275,310466
5818736,3576,7157,21512,312933
5787524,3548,7101,21358,310128
5766597,3548,7103,21347,302799
5803779,3562,7130,21443,309888
5773695,3549,7104,21327,304899
5796082,3564,7128,21449,303574
5777486,3550,7106,21391,302832
5783362,3556,7114,21385,303475
5773721,3550,7105,21345,302745
5183469,3188,6380,19189,271847
5767021,3545,7094,21338,302407
5765376,3541,7085,21296,308454
5803250,3567,7143,21449,307379
5770912,3549,7099,21331,302826
5816792,3575,7155,21396,308562
5790223,3558,7118,21291,309005
5789801,3559,7126,21419,305532
5810175,3570,7139,21481,303990
5728828,3526,7067,21204,300639
5797573,3562,7123,21431,305697
5833717,3589,7180,21577,305357
5787514,3556,7114,21386,303993
5732746,3517,7043,21170,299650
5776073,3546,7095,21333,301782
5773159,3547,7094,21333,303510
5756793,3540,7088,21321,301924
5790700,3561,7126,21435,303393
5815336,3575,7157,21505,304834
5741715,3528,7066,21243,303869
5782270,3554,7111,21406,303432
5739126,3530,7067,21235,300731
5766389,3545,7098,21342,301923
5734255,3527,7053,21226,300304
5633582,3454,6910,20722,305052
5773021,3552,7107,21389,302474
5773556,3550,7106,21374,302891
5779600,3553,7110,21371,302685
5778041,3548,7103,21347,302141
5802505,3556,7119,21407,303644
5779662,3541,7084,21315,302680
5786209,3557,7123,21418,303608
5780166,3557,7114,21407,302667
5716458,3515,7038,21161,300936
5781141,3550,7105,21367,304968
5787917,3554,7111,21385,315053
5785159,3558,7122,21398,303038
5745716,3531,7069,21263,301484
5754413,3537,7077,21272,301342
5770828,3551,7108,21375,302816
5775702,3549,7099,21358,305686
5798026,3563,7130,21429,305938
5760872,3542,7087,21320,301649
5770929,3548,7103,21364,303089
5749875,3536,7075,21265,301311
5799433,3566,7143,21466,304687
5754540,3539,7078,21287,301369
5716079,3508,7022,21125,305931
5814635,3575,7153,21512,305750
5771034,3548,7103,21341,302544
5757232,3539,7085,21313,302185
5784885,3553,7115,21406,307643
5791412,3542,7080,20965,320057
5728606,3516,7036,21159,299185
5795349,3555,7108,21385,303327
5790071,3554,7111,21399,302281
5809215,3563,7124,21444,307793
5791244,3547,7096,21155,309040
5769480,3543,7084,21315,301862
5788489,3554,7111,21373,302301
5790344,3553,7111,21387,302348
5795490,3560,7120,21426,305103
5785056,3558,7127,21415,302811
5781619,3555,7111,21399,303957
5773168,3550,7103,21380,302485
5757949,3524,7052,20298,330601
5795446,3540,7088,20249,342568
5738244,3530,7060,21239,301202
5763825,3543,7095,21315,301855
5758058,3541,7088,21305,302043
5752719,3535,7070,21283,305012
5786523,3553,7116,21385,309111
5790753,3561,7125,21404,304430
5758889,3539,7085,21294,301393
5783293,3556,7120,21402,303809
5738059,3520,7043,21183,308482
5730818,3525,7051,21209,300194
