cycles,instructions,load_misses,store_misses,ept_walk_cycles
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
53863,76791,24168,10117,3609
0,0,0,0,0
0,0,0,0,0
11491,2429,716,362,2479
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
55171,76791,24168,10117,3762
0,0,0,0,0
0,0,0,0,0
7394,2839,839,418,598
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52286,76791,24168,10117,957
0,0,0,0,0
0,0,0,0,0
11329,2429,717,362,2085
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51518,76791,24168,10117,511
0,0,0,0,0
0,0,0,0,0
8904,2905,857,428,706
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
57545,76791,24168,10117,3416
0,0,0,0,0
0,0,0,0,0
12725,2429,716,362,3010
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52791,76791,24168,10117,1222
0,0,0,0,0
0,0,0,0,0
12966,2839,839,418,2423
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52379,76791,24168,10117,783
0,0,0,0,0
0,0,0,0,0
12408,2429,717,362,2780
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52085,76791,24168,10117,789
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13008,2839,839,418,2745
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52767,76791,24168,10117,1485
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12395,2429,716,362,2659
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52023,76791,24168,10117,985
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12131,2905,856,428,1939
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52174,76791,24168,10117,856
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9876,2429,716,362,1554
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51888,76791,24168,10117,852
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8646,2839,839,418,586
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51842,76791,24168,10117,776
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11008,2429,716,362,2477
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54457,76791,24168,10117,3150
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
12483,2839,839,418,2278
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52454,76791,24168,10117,1311
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10307,2429,716,362,1593
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51239,76791,24168,10117,616
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7895,2905,856,428,240
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
50372,76791,24168,10117,195
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11138,2429,716,362,2452
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51751,76791,24168,10117,693
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10384,2839,839,418,1226
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52565,76791,24168,10117,922
0,0,0,0,0
0,0,0,0,0
5996,820,246,112,1662
7947,1609,471,250,1010
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51296,76791,24168,10117,383
0,0,0,0,0
0,0,0,0,0
9118,2839,840,418,654
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51224,76791,24168,10117,402
0,0,0,0,0
0,0,0,0,0
11619,2429,717,362,2416
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52474,76791,24168,10117,698
0,0,0,0,0
0,0,0,0,0
2854,886,263,122,112
5322,2019,593,306,474
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54471,76791,24168,10117,396
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9287,2429,716,362,1233
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
58606,76791,24168,10117,4834
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
24111,2839,840,418,4649
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
53717,76791,24168,10117,1807
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10459,2429,717,362,1483
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54369,76791,24168,10117,1009
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6117,1230,369,168,1485
6575,1609,471,250,899
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51790,76791,24168,10117,442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9712,2429,717,362,1219
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51413,76791,24168,10117,423
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10766,2905,858,428,1148
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52422,76791,24168,10117,918
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11802,2429,717,362,2542
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
53818,76791,24168,10117,2926
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11702,2839,840,418,1568
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52850,76791,24168,10117,1726
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9183,2429,717,362,697
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52000,76791,24168,10117,901
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7840,2839,840,418,550
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
53894,76792,24176,10117,1063
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8909,2839,840,418,977
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54330,76791,24168,10117,2819
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13175,2495,735,372,2695
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52098,76791,24168,10117,1151
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8908,2839,840,418,603
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51696,76791,24168,10117,676
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9323,2429,716,362,1108
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51135,76791,24168,10117,448
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7535,2839,839,418,152
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51970,76791,24168,10117,765
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11662,2429,717,362,2604
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51460,76791,24168,10117,598
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7969,2839,840,418,763
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52823,76791,24168,10117,1234
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9756,2495,735,372,1228
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
50669,76791,24168,10117,353
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7541,2839,840,418,381
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52288,76791,24168,10117,779
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11540,2429,716,362,2456
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
50720,76791,24168,10117,246
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4015,1230,369,168,287
3885,1609,471,250,442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51309,76791,24168,10117,502
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9646,2429,717,362,1476
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52375,76791,24168,10117,915
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1312,410,123,56,26
6173,2429,717,362,282
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54851,76791,24168,10117,3119
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5856,886,264,122,1564
6540,1609,471,250,1003
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51946,76791,24168,10117,915
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7137,2839,840,418,628
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51680,76791,24168,10117,810
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11721,2429,716,362,2708
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51265,76791,24168,10117,442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
11044,2845,840,418,1164
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
52687,76791,24168,10117,961
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8111,1615,471,250,1893
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
51680,76791,24168,10117,502
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
8266,2078,608,314,742
34560325,36652407,8346701,5878057,1382371
141835186,201386178,45425888,27197979,2171596
135819923,181603287,41006887,24877810,3373891
137193939,182200224,41148686,24870716,4168608
127150281,162384702,36670331,22127104,4749867
133300296,166346520,37548260,22585952,5000772
137588343,166955968,37715413,22754052,6057707
128509391,151782358,34303032,20713744,6086774
141819052,164742948,37214807,22305540,7153611
146602679,157414374,35409854,21227874,8377290
199420759,181659016,39847258,22975037,14828714
183773589,175446743,38554222,22332035,13692936
158844609,180600415,40386544,23906633,9206011
132083665,154053472,34775505,20931863,6430541
158792897,180598657,40743203,24420524,7573789
272480987,302846376,67790685,39101350,5938198
191937165,207112471,47309125,27822069,9074530
160227123,163599632,37617511,22316651,8741945
169891083,172696616,39710692,23321389,8692301
193306885,196266135,44886785,26140436,9508310
234323682,203466966,44956865,25587542,17059687
214562652,168295314,36876524,21354222,19269178
202680621,176571697,38831698,22334957,16919074
197301225,169248244,37174980,21525601,16211396
177132234,151424535,33267627,19355001,14455490
160469036,170019715,38665048,22941930,8059744
179221722,181373234,41658809,24652717,10155034
176566310,178617101,41009115,24226718,10035862
152563793,147881652,34035715,20062240,8188004
181436610,174322418,39793137,23320682,8431855
222375144,219884013,49108521,28043877,13000105
182274755,176663750,39292077,22976130,16025623
183139304,176676014,38983497,22642835,17134619
201114183,198685431,43871749,25220977,18229912
184483032,189953946,42127486,24662553,15894856
214381986,193422667,42062547,23861307,23050566
218813482,204492936,44514726,25240151,22246010
180860636,205568188,46701858,27643163,11079921
177897702,205731667,47206938,27928451,10682465
179511943,185263695,42324972,24736603,8760320
235132278,252806417,56807576,32576019,10939590
197532269,168221688,37165018,21212338,17995943
171304734,168125683,37509600,21966709,13757129
177579362,177841273,39789862,23403959,13541117
164062093,180335018,40352554,23732719,12376628
172461687,179150439,39946886,23577033,14486919
189153663,183863552,40654269,23420274,17042103
159249917,154683013,34330151,19951719,12456382
157809944,177308823,39756490,23722213,11868004
177648634,186399174,41382301,24069240,15125978
200048632,209101663,46519922,26782019,16707148
198221159,193359383,43682912,25211425,17210260
192689181,180653526,40903175,23569047,13798607
212315279,197012459,44325127,25441066,17630319
201199126,210092768,47577610,27548672,15078130
201528818,185956324,41856985,24001971,17227331
166357053,193874825,44466461,26249360,9011578
173985598,199466771,45798021,27268039,10456836
176357901,194062572,44519703,26292905,9789049
187012464,223240907,50945760,29937108,8939929
151162353,186237950,42117868,25336403,8616594
152954519,189984387,42929488,25920265,8275776
175725819,207342632,47491127,28173309,9648641
161925833,171158530,39297880,23285818,8351609
177689604,194923719,44744252,26380401,9956094
171367397,197347463,45335308,26980130,8531031
173159422,202757437,46527100,27514572,9281082
184617655,216025227,49597686,29161331,10853122
178451229,204273162,46969769,28025096,10426112
203447284,228404391,52204819,30566083,9903163
167719550,198542929,44862852,26735054,8406728
130109075,158081531,35723901,21549201,8394570
139004006,169289431,38246861,23015280,8664366
146196418,173072865,39093544,23518211,8590197
164409048,174038579,39999700,23765141,9817808
161433117,166856340,38353567,22518346,9994865
180181907,187676488,43190910,25607846,11382438
164865605,175714092,40331490,23833635,9656093
166485899,188890514,43321168,25715097,9545598
190831607,196217877,44718462,26012912,9350077
225665215,227632536,50973947,29286095,15258688
188331316,182496149,40500134,23302391,20478577
181668924,181716436,40466761,23639119,18377038
198769576,181858116,40444016,23489316,21861070
165282089,164980291,36987189,21879323,14223422
193313191,170125012,37794985,22005931,19022144
175038397,171205745,38277958,22533434,15757467
179176682,173617155,38857776,22763316,15535280
174908532,175474584,39590033,23290658,12439922
232520892,215043190,48688533,28095016,15304523
262556693,253220775,56739839,32344838,15482876
176753604,166366975,37152524,21887372,16420036
180209687,172827427,38536690,22608935,16811067
169753066,158890061,35452395,20796470,15480112
177790430,159724087,35525444,20782450,17218907
220000431,176556211,38731453,22020622,24957848
195521240,163412648,35880903,20457903,21545714
205061844,174070847,38503920,22354796,20793518
168688444,165179011,36896646,21717540,14295718
147513983,152880254,34348216,20427624,10841075
142112981,112402329,24615406,14086242,16593436
137399619,116664029,25577903,14472950,15041924
136739033,120229307,26953711,15279924,13765888
178478284,148039486,33121529,18632882,18792700
148511707,117672557,25970224,14391455,18686971
51284618,23267042,4651221,2145859,9575887
97959769,58034799,12227475,6276893,15440038
134406383,108625767,24051283,13477230,14627537
158293077,141663499,31770235,18042317,15812009
182329066,181873176,40486412,22815465,15713828
191047845,210874638,47072124,27130598,15349569
89420168,107099639,24216756,14647682,6588753
89083474,107828049,24354739,14612923,6640990
81332207,94549075,21345795,12844953,5637223
44890418,49323716,11174148,6936625,3344538
70672639,80776879,18242161,10975709,5276376
93747935,104800828,23662649,14181807,6939974
48665023,53328836,12060525,7389868,3516249
43641503,46165048,10433860,6282503,3570445
38887546,41794142,9452999,5717182,2972940
84262485,92392160,20862825,12488898,5700489
175126297,215261621,48512817,27811969,6124726
124513427,156215062,35240173,20590218,7208994
78766678,93569350,21142341,12733061,5752782
65802576,72779911,16455337,9984467,4789789
66404499,80003088,18090191,10960738,5014339
82583317,97364630,22010662,13207423,5973034
72734045,82292316,18602071,11278235,5464806
89649466,100616940,22728647,13665352,6753225
78043070,88338686,19958082,12022521,5429092
82051463,89026499,20095869,12026287,4868734
164360663,185162768,41766025,24198307,7413135
40160022,42719031,9662143,5829273,3100417
17656803,18881950,4279633,2633455,1352805
75089457,85581587,19343737,11656983,5544397
95172832,107795259,24359913,14680410,7017422
84577480,93291809,21076571,12782306,6518749
69741993,76907709,17374793,10509235,5549155
56471036,61445884,13888244,8455244,4467454
161114118,162848598,37031385,21317950,11505989
191794220,183403758,42017366,22150580,8841935
188061320,177786287,40634437,21695613,9601280
168301293,154251166,35307439,17991955,7690763
192036585,192612942,43775620,23314452,11116130
194436763,192120184,43335496,22336807,10321087
219569008,209446975,46955946,23895261,10481598
153462862,152714727,33989019,15466513,4828736
135348258,142967287,31639867,14535733,4574138
190821714,212608972,47015118,23652356,9263042
214925288,252277331,55072075,26558986,9726063
213309544,288221401,61431466,27776443,8324729
235732458,394866296,78271515,30540954,9297554
199638925,339570221,65573184,24117786,7941086
216741493,365146685,70361103,25719818,8114173
233210788,436173943,79055877,23988296,7677518
92022428,106992238,24166828,14649854,7241349
68518756,80665193,18218860,10971712,5452795
56492512,63100150,14257385,8516202,4809005
66168755,77024722,17403254,10540073,5258616
79930018,95445187,21573380,13044307,6096827
105032507,123140327,27807223,16668432,7817049
116427819,135949408,30687649,17895555,6319837
145284321,153271709,34602372,20346747,9561640
90014160,98163601,22198165,13469962,6691328
125606780,151093642,34147110,20436831,9904149
86122554,99399244,22467377,13651564,6828235
87075322,102937304,23268037,14084609,6916951
21071182,20111638,4556714,2808180,1937823
25992232,27390646,6188643,3748053,2254279
107040538,113401942,25623078,15360960,8743335
132970264,142620767,32138977,18716097,7205844
120828666,130348030,29399725,17374990,8386173
108843585,115142958,26028062,15674892,9293792
87991870,92161388,20836606,12623029,7603671
102396814,110821565,25034180,15036330,8412722
98947900,105695141,23879229,14401651,8115329
93957883,99933898,22584940,13641169,7867537
87897309,94134661,21268189,12877752,7269882
98695218,104542802,23613156,14207920,8125920
12354126,11654941,2642943,1650340,998151
46276707,46025952,10404410,6245082,3955479
146886948,157084855,35471102,20657507,7660901
116294276,124355464,28065345,16596438,8158967
109127595,115570255,26126223,15717817,9240356
101307439,107091672,24190434,14554793,8540447
77511858,81469317,18422122,11208440,6483280
91424323,99803665,22558532,13595759,7749800
93644454,100192333,22635667,13647958,7938458
105402014,111577894,25224370,15131059,8858097
163989197,160901336,36386342,21326869,15568468
252707402,240261947,54272183,30814508,17518548
206608959,186894206,42358264,24064334,22119266
174871141,143851483,32593707,18545070,18658017
178703908,157218752,35751956,20502503,18146933
180130273,158411601,36018211,20650974,18146519
172798977,150810007,34232527,19572366,17968425
194225749,172988632,39293710,22501966,20684035
182116991,170588833,38822377,22311766,19204487
162201556,154637423,35293155,20368651,15802387
184769665,162820586,36952159,21148223,19735587
186729452,160698561,36386701,20717228,19983882
210241565,172691554,39146390,22293681,20114798
206834732,181315681,41156779,23455514,18338499
167710416,158285932,35736655,20089151,14153470
190454076,161700828,36767324,21053976,21030279
191401198,164655520,37460780,21498585,20254245
166692165,141558797,32154198,18386496,17620950
191864161,150415857,34024757,19295588,21353365
182075523,147472707,33463873,19039826,19417403
177881134,147014156,33376246,19067040,18801235
162832267,133985242,30464769,17470454,16775527
102153550,65128407,14611978,8146542,12594255
228948824,196804756,44949592,25587347,19779895
206396225,179851806,41371816,23694505,18312069
207138905,181511800,41360617,23494623,17008677
181231896,166043134,37854830,21629122,19101514
186262091,161448654,36750000,21039194,19833244
205662861,171150790,38849357,22123907,23156610
170646377,165974966,37900470,21874390,17365125
195005338,186780393,42738342,24485560,17849248
207652770,153339546,35257098,19847578,19123356
194358619,153644840,35469416,20250152,15823365
200781862,160821568,37091032,20990891,18168263
202607200,155909979,35825798,20297123,18824922
203184276,155650243,35659569,20247642,17850041
188178098,147945706,33928027,19275054,17340280
202894120,157252537,35678522,20089145,21282543
196660791,160771131,36951776,20999063,17478763
186534312,158783952,36592494,20930675,15841153
199829849,153032012,35182798,19951733,16847938
203501674,173531226,40146518,22900548,17532678
219410953,173143862,39780976,22435916,22039135
188413175,68273117,13921256,6094052,30552924
176423103,47713465,8932375,2976152,29612108
175008235,47690227,8922859,2972788,29144666
158591674,45633315,8538332,2846782,27105583
188326990,48498065,9059666,3014126,30624536
173626217,47210548,8826182,2939141,28788216
176072700,47363095,8851127,2946872,28976703
135245364,40504817,7793198,2887662,21511327
135467862,112572110,24603248,12927593,10674098
161956413,42811992,8034605,2684091,28276612
181405,168996,63754,29925,14623
121818,120225,46426,21639,4749
94018,93355,36030,16806,3273
94420,101384,36544,18135,2436
62537,62453,24220,11277,2030
80705,79984,31078,14476,2631
54691,50551,19613,9128,2379
2013331,2219750,513912,280898,36214
37895344,39237269,8822625,4884166,307249
106495191,124822805,27902358,15385095,563700
191219,202531,75193,35460,5976
139405,132827,49714,23364,5171
131811,130186,46905,23067,7465
90863,82369,31131,14598,7100
91141,77842,29630,13879,10422
59044,54798,21042,9825,3460
77673,63577,24460,11412,9536
3420163,3852367,871567,475084,93140
104110444,116006933,25962666,14356626,1016194
40147110,41952683,9409935,5168332,509329
293310,175947,65744,30897,82748
241668,152646,55322,26985,66138
179060,102317,38963,18198,54025
129364,75275,28524,13342,37578
136880,75358,28573,13365,39519
130849,70542,26990,12604,39325
98908,55263,21101,9825,31051
4781411,5532290,1249767,686004,125922
116953235,126091258,28204599,15590084,1203476
13699822,16621823,3754681,2046784,259607
325520,203408,74574,36054,94340
219188,124184,47816,22313,67506
169553,97886,38008,17698,52775
144465,81677,31439,14658,46582
141550,75045,29017,13538,43319
115875,65561,25390,11814,36980
104031,56586,21923,10203,33078
168293,104270,36260,13827,40238
171488,126882,36842,18701,34135
184530,140938,41233,21062,34119
265562,220071,59720,31809,42279
55432,29980,11584,5421,18382
114774,62107,24155,11254,35103
50298,26290,10276,4789,16245
96921,51281,19764,9224,30591
52564,25918,10209,4766,16539
91527,50370,19554,9107,30392
713548,740857,176113,93254,38558
4411618,5072886,1140351,629018,94237
4617328,5499116,1238492,681927,109700
10265679,12510085,2813365,1549647,197798
15908825,22981425,5195604,2860543,222637
244495,141841,56392,26708,68526
167782,95680,38604,18162,47424
140206,79321,32002,15071,40958
135993,75811,30705,14420,40952
90746,52225,21042,9922,25677
130366,89407,35159,13189,33600
71850,38698,15560,7347,21328
81423,43240,17536,8240,25810
128589,80696,29566,14988,36414
41843,21666,8774,4120,13272
67268,36201,14496,6831,18495
82194,42999,17517,8240,23575
51003,27081,10965,5149,15926
40439,21664,8774,4120,12263
79562,43109,17522,8240,24363
73522,53199,20663,6349,17006
47633,24386,9870,4635,14652
47475,24350,9869,4635,14098
73838,54538,18817,9975,17711
32497,16230,6575,3090,9912
27706,13524,5483,2574,8592
46325,24334,9867,4635,13780
67384,35013,14233,6694,20196
38276,18911,7672,3605,12296
24871,10753,4382,2060,7949
63400,50669,19581,5834,14761
54974,29673,12052,5665,16781
24602,13412,5471,2575,7257
45190,37438,12021,6748,9344
26801,13547,5481,2575,8374
27143,13640,5495,2574,8165
65825,34925,14228,6695,19612
16179,8046,3281,1544,5230
37097,18909,7666,3604,11403
16479,8169,3296,1545,5041
68012,53287,20679,6349,15940
21187,10717,4374,2060,6504
30154,17061,6791,3227,8682
45515,37617,12041,6748,9534
20670,10726,4371,2059,6621
26623,13426,5473,2574,8352
6069,2802,1108,515,1938
32801,16123,6565,3089,10074
37026,18986,7678,3604,11368
36243,18848,7665,3605,10913
56426,45081,17371,4804,13672
16377,8041,3280,1545,5396
6190,2682,1093,515,1805
35045,32155,9845,5718,5977
30564,16319,6585,3089,8999
25691,13380,5466,2574,7655
44281,21524,8768,4120,12705
16816,8056,3283,1544,5001
21349,10776,4376,2058,6413
11321,5374,2187,1030,3270
52712,45190,17384,4804,12170
11100,5548,2208,1030,3428
31007,16135,6566,3090,9381
30046,29344,8736,5203,5092
27482,13424,5471,2574,8432
26203,13385,5467,2573,8223
11533,5400,2190,1030,3570
16854,8197,3297,1544,5017
26309,13434,5469,2572,8146
21220,10923,4396,2060,6670
10425,4390,1585,773,2010
56316,48809,19085,5584,14108
0,0,0,0,0
29734,29313,8732,5202,4558
24726,13454,5471,2571,7153
25353,13523,5481,2572,7269
11162,5381,2189,1029,3381
21214,10798,4381,2058,6224
26580,13466,5471,2572,8097
5732,2798,1107,514,1652
45644,42365,16273,4288,9579
15710,8037,3278,1542,4901
5836,2682,1093,515,1848
29520,29336,8734,5201,4700
30913,16246,6576,3084,10027
21421,10704,4373,2056,6771
5732,2687,1093,514,1782
37932,16184,6577,3084,10651
17724,8064,3279,1542,5544
11359,5470,2200,1028,3552
43516,39685,15178,3772,8900
17143,8037,3278,1542,5091
6381,2678,1092,514,1869
31500,29336,8734,5201,5347
33265,16246,6576,3084,9944
22060,10704,4373,2056,6840
6135,2687,1093,514,1874
34631,16184,6569,3084,10520
16454,8064,3279,1542,5475
11448,5470,2200,1028,3707
42330,39685,15178,3772,9071
16056,8037,3278,1542,4947
5843,2678,1092,514,1797
30322,29336,8734,5201,5055
32249,16246,6576,3084,10341
22087,10704,4373,2056,7151
5956,2687,1093,514,1891
26681,13496,5475,2570,8159
21603,10752,4373,2056,7140
11295,5470,2200,1028,3697
39909,39685,15178,3772,7713
16162,8037,3278,1542,5076
6062,2678,1092,514,1858
30397,29336,8734,5201,5076
31045,16246,6576,3084,10011
21611,10704,4373,2056,7147
5920,2687,1093,514,1873
26934,13496,5475,2570,8587
21420,10752,4373,2056,6690
11216,5470,2200,1028,3310
40163,39685,15178,3772,7934
16191,8037,3278,1542,5142
5783,2678,1092,514,1853
32271,29336,8742,5201,5014
31223,16246,6576,3084,9731
21521,10704,4373,2056,6850
5679,2687,1093,514,1793
26673,13496,5475,2570,8138
21394,10752,4373,2056,6843
10954,5470,2200,1028,3413
42410,39742,15195,3780,9608
15637,8037,3278,1542,5027
5702,2678,1092,514,1803
29365,29336,8734,5201,4673
31505,16246,6576,3084,9952
21448,10704,4373,2056,6747
5717,2687,1093,514,1812
27481,13496,5475,2570,8662
21100,10752,4373,2056,7387
11112,5470,2200,1028,3508
42312,39680,15184,3772,8780
15879,8037,3278,1542,4885
5646,2678,1092,514,1777
29571,29336,8734,5201,4791
30758,16246,6576,3084,9484
21234,10704,4373,2056,6832
6025,2687,1093,514,1947
26503,13496,5475,2570,8899
21578,10752,4373,2056,7398
11108,5470,2200,1028,3531
41480,39685,15178,3772,8444
15952,8037,3278,1542,5233
5869,2678,1092,514,2068
30186,29336,8734,5201,4901
31256,16246,6576,3084,9957
21066,10704,4373,2056,7097
5694,2687,1093,514,1713
26161,13496,5475,2570,8709
22363,10752,4373,2056,7276
11014,5470,2200,1028,3550
45309,39685,15186,3772,8571
15587,8037,3278,1542,4770
5814,2678,1092,514,1851
29456,29336,8734,5201,5084
31411,16246,6576,3084,10147
21405,10704,4373,2056,7197
5862,2687,1093,514,1847
26602,13496,5475,2570,8884
21399,10752,4373,2056,6603
11351,5470,2200,1028,3627
42506,39685,15178,3772,9476
16308,8037,3278,1542,5275
5685,2678,1092,514,1737
29716,29336,8734,5201,4804
31597,16246,6576,3084,10188
21268,10704,4373,2056,7052
5889,2687,1093,514,1913
26913,13496,5475,2570,9091
22089,10752,4373,2056,7233
11338,5470,2200,1028,3572
45360,39685,15186,3772,8422
16400,8037,3278,1542,5221
5983,2678,1092,514,1957
29973,29336,8734,5201,5206
32244,16246,6576,3084,10481
21274,10704,4373,2056,6893
5936,2687,1093,514,1818
29234,13496,5483,2570,9074
21873,10752,4373,2056,7070
11060,5470,2200,1028,3592
40268,39747,15195,3780,8213
18725,8037,3286,1542,5221
5740,2678,1092,514,1826
30085,29336,8734,5201,5198
31385,16246,6576,3084,10126
21545,10704,4373,2056,7054
5781,2687,1093,514,1847
26811,13496,5475,2570,8439
21289,10752,4373,2056,6526
