cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
132664232,184349578,3580693,22117,62907058
241121223,361556255,7337167,90,128199871
239952210,359565980,7298991,90,127559733
241043954,361518558,7337383,84,128212708
240729414,360924248,7326174,94,128023386
240827761,361327464,7333204,87,128099058
238313637,357430002,7255285,88,126737638
240748454,361179327,7331466,85,128025390
240950819,361468254,7336279,87,128166308
240752796,361216203,7329842,90,127982910
240473596,360675403,7318321,99,127840274
240731198,361058812,7329169,93,128046527
240320641,360237157,7310714,91,127742846
240705235,361047116,7330932,87,128038463
240791391,361031646,7326744,91,128076501
223500707,336969251,6838789,94,119201917
237942156,356579691,7240554,85,126463276
240151904,360000156,7306890,84,127635812
239006241,358208301,7270239,86,126984854
239142397,358388936,7274054,88,127092426
240676426,360759262,7320387,84,127896881
240650608,360759651,7321945,87,127863907
240441210,360237979,7312994,86,127750047
240682222,360875706,7322304,94,127910185
240721398,360740555,7321450,84,127970609
240807333,361081606,7324997,85,128036855
238155494,356801310,7241655,91,126565046
240684554,360938707,7322204,85,127894750
240789635,360965157,7326159,85,128008700
240731464,360765261,7320615,92,128043529
240671338,360762410,7320878,89,127976026
240621945,360653800,7319933,86,127915716
240364016,360131035,7307118,87,127655429
240988477,361285305,7330938,88,128105926
240187022,360088992,7306933,88,127641741
240547030,360582725,7316852,85,127872899
237888488,356499121,7234199,79,126404159
240687512,360882754,7323543,84,127956493
240492369,360606416,7318029,95,127798844
240507307,360203547,7309494,101,127740877
240563251,360616941,7320121,85,127852260
240595223,360745346,7321451,88,127944760
238861748,357955285,7263410,90,126925007
240817581,360994350,7326467,88,128005350
240692208,360889695,7323782,89,127950214
240614582,360597042,7316373,84,127834124
238366132,357280977,7251445,87,126629441
241098937,361385348,7334198,86,128105249
240835296,361041408,7325856,86,128005904
240815135,360924126,7323833,83,127965396
240875351,360988744,7327380,87,128030869
240905611,361087396,7330347,90,128070460
240405548,360150393,7310856,85,127720687
240821653,360948498,7326786,91,127974031
240353108,360226061,7309902,86,127775657
233193677,350549469,7114402,88,124079497
238205353,357176589,7249984,87,126582855
241166532,361329362,7332101,86,128015058
240750285,361245699,7328598,88,127928351
240785559,361235345,7330300,88,127961533
240805922,361215593,7328912,87,127978977
240788360,361112631,7331315,88,127967490
240627484,360750607,7322211,87,127889697
240905091,361306530,7330427,90,128001071
240714072,360983192,7324632,93,127958036
240546497,360796625,7322747,83,127859902
238142824,357293689,7251026,80,126563325
241131933,361604387,7339629,85,128159262
239265817,358940267,7287229,85,127191505
240709582,361070529,7327981,88,127941038
240668327,361040559,7330517,87,127965676
240559369,360849516,7324622,86,127881208
240384618,360458134,7313350,90,127710865
240547731,360778095,7320016,88,127793218
240781192,361253984,7331798,87,128035571
241059010,361504063,7337393,89,128114814
238211176,357296853,7249189,83,126527198
240718216,360916083,7325585,92,127886619
240740200,361189461,7332627,90,128006025
240629244,360882311,7321961,80,127866463
240680484,361010091,7327557,80,127936633
240619839,360770184,7323535,86,127900390
240398568,360512604,7316156,92,127825261
240554164,360871864,7322362,89,127911029
240988762,361345425,7335427,86,128170726
240418048,360466184,7314728,84,127749752
238158945,357157952,7247012,83,126547147
240691841,360961447,7328534,85,127937268
240572519,360714730,7323317,85,127862489
240526510,360743736,7321424,90,127815252
240693853,361064542,7326949,85,127918693
240592054,360923013,7325754,91,127880129
240256100,360057785,7308278,84,127585524
240667999,360941160,7323289,86,127917979
240696029,361145859,7329058,93,127983367
240404304,360475320,7315481,82,127761715
238226805,357250220,7248978,94,126518269
240880789,361328918,7333064,83,128034452
240729135,360974395,7329355,88,127934816
240738701,360972242,7324785,85,127893952
240585077,360740821,7322535,92,127874655
240657665,361019510,7324962,87,127934666
240279271,360359625,7313272,92,127719135
240706331,360976234,7327064,85,127951078
240585536,360964533,7326820,90,127916145
240285804,360384250,7314152,91,127762899
238001076,357106783,7245231,88,126463677
240750613,361146316,7327629,98,127906581
240653460,361011679,7330389,88,127997900
240739700,361105132,7326918,86,127923953
240740048,361027954,7328225,87,127973462
239224569,358798794,7281201,88,127139257
240493652,360699213,7319730,84,127737895
240783489,361156581,7330392,92,128002618
240773667,361187034,7331137,90,127955374
238769354,357524951,7260422,82,126809999
238229465,357211969,7243987,91,126571738
241128812,361636050,7339177,89,128159865
240766713,361052711,7328665,89,127967055
240793382,361005665,7327132,86,127969776
240788041,361195789,7329039,88,127969046
240978242,358062847,7266937,93,126895701
240490473,360362984,7312032,85,127689924
240770873,361096045,7331203,82,127990659
240740639,360984303,7327035,87,127896458
240119036,360257429,7310520,88,127643209
238312644,357367474,7249241,88,126532282
240788049,361271746,7330464,86,128028818
240832770,361294503,7331831,85,128009878
240864133,361280871,7330927,88,127996547
240806471,361080759,7327907,90,127980852
240672140,360947889,7324397,89,127880082
240467405,360524018,7314939,84,127787219
240732292,361001220,7326010,84,127928368
241054817,361547685,7335670,86,128106377
238091534,357194010,7246569,85,126490414
240579474,360757613,7321573,93,127837452
240454968,360651398,7316798,94,127708069
240785064,361263148,7332616,87,128031929
239097386,358632575,7276753,82,127051109
240776315,361128046,7325637,84,127970512
240665664,360980426,7326196,84,127927452
240502178,360687396,7318063,87,127848241
240746272,361124803,7325666,92,127935012
240891436,361266162,7331335,84,128031863
238189188,357250440,7250526,93,126601323
240754514,361144688,7328549,87,127956990
240781585,361279817,7329315,89,127936211
238937230,358347920,7272143,87,127041201
240710558,361139843,7326893,87,127920571
240666338,361106425,7326306,93,127907614
240713031,360341939,7312823,84,127714747
240644806,360805354,7322682,85,127855919
221084503,333321843,6763979,85,117771706
240199461,359999517,7307898,92,127602996
238056334,356956496,7241031,87,126502538
240603594,360793655,7320938,87,127882242
240628678,360767884,7321616,93,127922274
240627804,360840993,7320782,91,127903091
240613445,360785801,7319822,82,127946895
240662786,360830980,7321281,85,127952637
240732039,355854651,7227075,88,126724284
240209233,354860516,7210369,92,126439769
240765581,355747588,7225513,94,126737162
240494244,355162940,7212806,84,126507389
238098216,351467729,7141638,96,125239419
240604379,355444977,7221069,87,126585373
240668511,355688700,7225489,84,126755597
240454332,355198858,7213354,97,126563142
240615396,355326248,7214931,87,126549337
240518358,354950361,7208827,98,126470658
240565245,355374236,7216551,91,126603474
240546789,355115839,7211937,95,126529206
240187784,354552396,7202353,107,126405072
240581813,356148108,7231966,89,126764016
238032748,351427285,7134513,95,125148858
240632936,355269642,7214611,92,126546486
240385795,355397505,7217595,91,126617490
240640939,355688855,7222731,89,126627679
240537153,355321648,7215977,90,126588832
240843868,359384924,7292582,89,127599459
240617658,355331692,7213129,95,126542062
240131705,354618456,7202218,96,126367548
240669104,354992428,7209336,85,126475428
240536459,355169698,7216372,98,126628429
238055829,351544400,7139200,84,125259261
240492200,357703673,7262056,92,127165551
240880548,361103784,7328587,85,128066067
240693015,360985921,7324666,83,127942384
240614171,360789955,7320895,83,127916225
240653491,360782124,7321553,88,127939863
240523145,360387607,7317588,85,127811063
240412204,360341180,7313295,89,127768449
240228368,360206163,7310289,87,127733342
240602531,360613348,7317792,84,127849868
238048412,356901653,7239206,90,126454244
240796561,361137814,7328549,82,128028131
240583683,360704631,7319985,92,127900882
240741744,360971430,7321158,86,127904448
240531441,360662371,7318585,88,127834737
240582834,360749810,7321207,83,127928138
240609209,359632086,7299883,85,127670954
240402214,359846005,7302785,84,127631081
239010629,358173258,7266743,90,127037111
240833714,360986681,7326735,82,128034672
238288637,357167540,7246705,84,126679332
240802608,360854357,7322463,86,127917689
240747674,360986271,7325574,82,127934875
240719011,360939208,7321167,85,127858181
240540094,360578473,7317379,91,127823838
238922188,353855423,7185964,97,125976563
240645472,355685492,7223478,99,126713739
240146225,354570223,7200532,94,126326913
240221740,355862579,7224625,85,126632484
240625298,355507753,7220598,90,126689457
237959709,351443913,7137563,88,125202421
240454327,355188262,7215649,94,126497461
240407116,355104887,7213739,89,126530747
240741690,357529521,7260579,84,127169027
240690698,360825927,7322141,83,127944799
240709165,360789707,7324017,87,127989776
240546781,360554119,7318022,87,127868411
240318780,360209512,7311169,90,127748431
240626121,360702702,7321162,90,127909359
240664489,360945761,7323748,89,127910167
238062647,356800550,7239436,87,126517310
240600861,360866428,7322859,85,127915722
240897542,361185825,7331028,89,128061696
240552379,360559444,7316958,91,127845136
240607911,360657345,7320545,88,127874010
240654667,360883866,7321214,86,127829539
240412005,360394767,7309703,88,127744814
240428090,360403242,7312761,87,127747374
240337612,360440458,7314970,82,127734197
240629480,360697777,7320255,88,127921969
238005215,356699381,7238612,82,126552307
240698080,360876531,7327582,81,128026934
240584242,358201130,7269385,87,127273030
240738346,355813106,7229785,95,126791435
240431975,355135462,7210794,99,126483838
240592001,360093429,7309323,89,127801878
240660040,360814879,7321319,89,127927693
240392338,360331248,7311780,84,127721266
240636930,360854552,7322549,88,127950984
240671092,360897048,7322068,81,127949464
238214072,352224264,7153893,93,125409182
240569974,355462854,7219112,89,126568175
240533083,355340477,7217131,89,126623499
240536174,355474552,7220751,95,126582062
240492850,360023582,7306390,87,127704440
239089302,358462187,7271540,86,127033091
240784500,361044415,7324713,88,127963000
240271098,359965201,7303131,96,127633231
240235697,360210825,7310419,88,127697826
240608549,360855427,7323820,82,127921672
237757690,352481328,7156781,87,125343391
240317291,355074628,7209827,89,126500041
240520427,355438926,7219667,96,126646570
240586837,359341158,7290866,90,127592051
240577828,360569261,7315702,89,127827032
240633003,360744819,7320977,80,127952293
240855978,361089804,7327159,80,128009030
240405757,360277179,7311228,88,127751570
240645093,360788107,7320366,92,127906319
239030354,356931552,7246516,90,126704154
237195119,350535527,7117730,92,124831249
240339101,355182954,7213287,91,126487690
240355784,355270139,7213014,90,126443360
240607084,355518033,7218616,94,126653753
240529338,355440018,7221457,89,126644819
240506057,355245605,7216272,89,126544661
240556268,355300642,7218238,88,126641792
240495000,355244657,7214437,99,126572050
240204896,354965737,7207403,83,126472786
240512536,360107068,7310414,91,127727087
236540492,354650095,7193428,84,125657085
240590942,360648554,7318320,84,127876876
240606475,360852070,7322155,85,127909791
240520081,360608121,7318258,84,127836914
240491945,360537271,7316753,90,127879726
240754579,361019751,7324525,88,127959824
240588705,360556920,7313516,87,127869220
240247601,359876943,7301604,84,127667214
240297464,359912047,7302853,84,127549163
240243125,359964115,7305415,98,127600833
237851595,356352286,7231212,84,126349248
240121324,359912311,7304323,83,127617679
240140335,359882725,7302430,92,127616616
240221953,359954242,7305353,89,127653558
240168380,360053825,7305616,83,127556436
240472642,360213293,7314030,88,127784414
240269801,359981708,7304967,84,127615296
240211117,359785168,7299195,93,127551474
239602035,358848467,7280481,83,127250967
237580290,356018312,7226271,85,126236529
240350370,360170059,7309310,90,127724895
240078230,359697807,7300891,90,127523265
240250651,360057022,7306234,81,127655586
240354581,360115407,7307093,82,127625445
240143716,359680589,7298779,89,127574385
240520215,360409225,7315427,86,127902270
240687598,360827528,7323558,94,127902446
240696085,360887626,7323071,86,127904287
240375455,360380374,7311761,86,127707060
238040237,356954740,7245101,87,126538194
240533046,360601227,7315425,85,127820076
240605014,360773215,7321181,87,127906566
240621626,360867374,7323001,86,127924849
240603224,360843400,7322621,86,127937264
240874824,361188968,7329167,87,128019589
240543163,360690910,7317314,85,127873908
240419257,355585749,7222282,97,126592783
240505144,355042912,7208314,87,126510379
239866463,353719977,7184860,99,126067356
238042098,351591687,7140291,86,125265225
