cycles,instructions,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
238473635,134693201,3557103,78,84056730
238015763,133885128,3535772,79,83642095
240818211,135848730,3586661,87,84833330
240767835,135935824,3588208,77,84935561
238923865,134852343,3559797,81,84236982
240953653,135986602,3590849,81,84940417
233240799,133750758,3532670,79,83091346
238999593,134760087,3557693,81,84213511
241096672,135844313,3585780,83,84958828
241054953,136159427,3594904,78,85115334
238772289,134917618,3562828,81,84313179
240258934,135360754,3574211,80,84565914
240601955,135623500,3581623,81,84737299
240994095,136054648,3591907,84,84945452
241152627,136051361,3592338,80,85042120
241346445,136236121,3596619,78,84992793
240881548,136210267,3595594,81,85075048
240897960,136170804,3595357,80,85094615
240940196,136377482,3599257,79,85153548
241184039,136383681,3600402,79,85238595
238785674,135015155,3564244,80,84283964
240435242,135420771,3576622,82,84719434
241049819,136317503,3598457,83,85134376
240305208,135883714,3585885,83,84917440
241035514,136490268,3602795,79,85207783
238967470,134776694,3557788,80,84154788
241226460,136302337,3598927,80,85226377
241135885,136282714,3599121,81,85209187
241195884,136117051,3595549,84,85089713
241254607,136261200,3597567,81,85135748
238470809,134716749,3555818,79,84173334
240470857,135496616,3576845,78,84715490
240503676,135686058,3583042,83,84746316
241086933,136288481,3597924,86,85136452
241015476,136225178,3596489,79,85152868
241014386,136092622,3593523,80,85054095
239019820,134613733,3553997,80,84161833
238989965,133987043,3537945,78,83763807
241019691,135984494,3590390,80,84875742
241026103,136233983,3596882,86,85160816
238174899,134536298,3552179,80,84025897
239992076,135090745,3567314,81,84455625
238909723,134782171,3559177,80,84289999
241021392,136095326,3594118,79,85039933
241253030,136338812,3599294,83,85143229
241253386,136134752,3594461,83,85053562
241087105,136335166,3598792,81,85171050
241232738,136274375,3597163,82,85099127
241187746,136091351,3594291,78,85087985
241088969,136007962,3591074,86,85011528
238425850,134642875,3554946,76,84082485
238262581,134272148,3546886,77,83910396
240649783,135534220,3578504,79,84722727
241096100,136380426,3600780,79,85220482
238765278,134936508,3561857,80,84359829
240742709,136070519,3591111,78,84937344
239142222,135141449,3568281,78,84492584
239461491,135253018,3569516,81,84552336
239458409,135260799,3571838,79,84568044
239516902,135367966,3574410,82,84592529
237309837,134087914,3539169,77,83715542
238846569,134678557,3554616,81,84178581
239641147,135549719,3578990,79,84706261
239659158,135587013,3579750,82,84685693
239417352,135382970,3574475,80,84613282
239507357,135389821,3575229,80,84620007
239518496,135338268,3573459,81,84569006
239524269,135282468,3571192,77,84530433
239398118,135121783,3566643,78,84392992
239451631,135361580,3572898,78,84536506
236742265,133662656,3529195,79,83546122
238769358,134518606,3552303,79,84074083
239230103,134990595,3564758,79,84442585
239586833,135261264,3572251,79,84634490
239524772,135383621,3574217,80,84567731
239528525,135289009,3571542,80,84563562
239576926,135386349,3574450,79,84604994
239390145,135034933,3565988,83,84430157
239620618,135388550,3574413,79,84588485
239485916,135408701,3575472,81,84652430
237092460,133900487,3536038,77,83659411
238683185,134404355,3548196,80,84047708
240100182,135571520,3580411,77,84741113
238700296,134857830,3560007,79,84301308
239151638,134932137,3562408,82,84291675
239224934,135119935,3566667,81,84330771
241094681,136107750,3593788,80,85099663
238798503,134726421,3556513,83,84196780
241129893,135975540,3589908,81,84956259
221740394,129060341,3407144,79,79658088
236504176,133316560,3518805,78,83224199
240282285,135030748,3564619,79,84322442
240664202,135619347,3579200,81,84738592
