cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
5305695470,9714750615,76986,2416181,16706,52517,703056
5322768778,9694995257,79800,2425506,16689,52397,706844
5354665234,9721812094,81349,2421941,16691,52119,707346
5342119217,9735565677,81204,2443284,16703,52263,701926
5334646326,9748086620,79397,2416259,16655,52260,706312
5282751028,9662513805,81187,2459360,16787,52248,694198
5304288040,9686907207,84067,2432727,16768,52196,706743
5333143318,9718993894,78828,2430346,16654,52371,720009
5377041287,9740595820,81034,2430474,16725,51819,720617
5360987966,9741195363,81724,2446803,16701,52253,713397
5322184073,9700126654,82695,2449500,16732,52173,700766
5363012222,9733169602,80321,2430526,16718,52191,717127
5333783877,9724045756,79961,2420304,16710,52325,699720
5351209278,9728249718,79171,2421240,16684,52235,703989
5319872439,9738752646,78623,2437699,16725,52267,699126
5306311690,9688627579,80273,2427230,16688,52244,692650
5332714238,9730247342,84455,2433054,16657,52365,705592
5299104469,9702614124,80838,2448724,16655,52503,711292
5344649763,9738877603,84914,2438539,16657,52088,719164
5317124639,9665187505,80107,2423901,16677,52312,698587
5375623027,9756555710,81209,2450421,16626,52287,714922
5327443468,9745833184,81486,2437415,16820,52392,703490
5297669772,9677141914,82022,2469253,16735,52182,712157
5330505523,9698902229,80309,2469526,16753,52324,715507
5332271113,9732009992,80644,2439518,16701,52487,699582
5338735862,9712202093,80985,2432799,16696,52353,721144
5329715876,9717996932,83428,2430802,16732,52032,702549
5345394384,9773268833,84040,2455489,16759,52231,714468
5262674460,9638448226,81052,2422858,16718,52233,692092
5351326844,9699846596,1528869,3823980,25786,60035,1835260
5310631396,9679636554,78760,2477772,16737,52409,735730
5349464687,9728942621,83259,2437646,16675,52146,748352
5352822071,9729138432,80086,2440002,16711,52088,730941
5346660994,9723636642,81215,2424170,16693,52250,709935
5314889711,9702712253,79222,2426964,16737,52355,697548
5318526408,9745774929,81060,2425846,16722,52531,706525
5312123881,9690713610,81894,2439839,16646,52323,714180
5343506629,9745716195,80388,2420527,16738,52217,718155
5338266508,9738235241,77349,2446849,16695,52278,722262
5335870345,9712894805,79304,2443608,16781,51988,716897
5331741028,9718192277,77788,2426705,16665,52377,726310
