cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
337910469,313500486,447215953,5430,8285789,198,133837277
329310268,307429126,447977416,6010,8315534,195,134415150
342673029,313491386,438309489,6176,8297621,193,140918112
342463719,313826041,447763694,4845,8108827,191,141151380
343723090,314722120,449238567,6422,8323261,190,138143199
330847981,312299900,449113361,4579,8319342,196,134257031
336421040,309317495,439488647,5316,8303084,192,138041022
341883276,312709005,444430004,5663,8218652,190,140394938
342595690,314018993,447890083,4586,8176006,188,141186779
339402546,313324555,447093127,6015,8283181,190,134717771
328544891,308370631,448037778,2828,8299346,188,134051548
340568719,312019160,437263060,5582,8289244,200,140006128
341766963,312557703,446017928,5653,8136449,192,140455034
342541747,313412690,446912157,5673,8236446,193,139818558
335654715,314030794,448151336,4952,8301426,193,134126894
330661872,306968080,445986132,6427,8307496,193,135213666
342542563,313880955,439938730,4468,8298317,194,141110484
342126999,313073552,446485437,4566,8102514,191,140718097
342628160,313935149,448016653,7432,8298709,196,137670082
330787694,311937110,447277749,5231,8290861,196,133863415
335438396,308521184,440824552,7743,8305047,200,137551215
343305009,314534788,445959905,3155,8265228,190,141616753
341896262,312889583,446626133,2604,8158741,187,140618185
339868957,313440276,447301327,4227,8284398,194,134937690
328621943,308783073,448593787,3667,8310877,188,134154492
341404014,313156710,438972353,4994,8324039,192,140587249
344159712,315013811,449410421,4155,8138049,192,141912932
342004534,312963750,446343462,4255,8269605,185,138114227
332746006,311207810,444953670,4629,8245415,192,132767193
333356334,306204396,441075088,3283,8276857,188,136180730
342472204,313633614,442707704,5276,8289068,192,141045143
343236220,314037847,447910944,4571,8120567,193,141373690
341127039,312769568,445927344,6549,8263089,192,135438302
328623658,309813969,447971428,8613,8298898,200,134063605
338533469,310684713,437301694,5143,8294072,192,139034777
342763951,314106384,447957453,4025,8197400,190,141262664
343412844,314520468,448764993,2455,8232371,179,140891078
335823186,312586531,445888621,5220,8263060,187,133176186
330556156,306562601,445452004,5878,8290523,185,134953527
342391180,313349195,438896726,2820,8289907,179,140878600
342556006,313836772,447601427,4095,8110028,181,141107635
343626753,314816851,448841683,5751,8318849,181,138054563
329967729,310783294,446197195,3800,8264038,185,133375784
335760967,308344261,439824959,7017,8292830,191,137502082
342577477,313932066,445216330,7252,8253226,189,141073660
343647111,314706179,448980824,4142,8177433,180,141703008
339532521,314517083,448561891,3662,8316071,180,134874774
328142539,306373165,447263007,6634,8286395,189,133577499
342698160,313958335,437606991,4143,8301329,185,141092600
342364962,313390756,447043281,3164,8101149,176,140875014
342643410,310920970,443787415,4274,8225716,183,137493813
333324191,313227694,446728668,4418,8277924,181,133802671
332503400,305406087,441331056,5514,8266659,192,135890192
342840416,313990497,442592965,7611,8304246,188,141283544
343368040,313866982,447543836,3863,8108437,182,141337305
342371969,313869985,447729736,4327,8299254,180,136222764
328724810,310456692,448289468,4061,8310498,184,134064108
338328102,309975976,436762762,6833,8283424,185,139140999
342769807,313891480,447729083,3948,8187102,185,141152080
343089155,313983727,447777964,4875,8227431,180,140535066
336587412,313733705,447351492,4216,8298091,186,134011510
329922702,306753826,446555789,5271,8300840,187,134744746
342150258,312545515,437124449,5074,8264913,188,140737190
342670693,313805261,447570396,6630,8105955,185,141127772
343484412,314683533,448678156,6301,8316776,184,138314785
331649277,312779184,447874072,5874,8300907,186,134187994
335108402,307170753,439410975,5533,8273886,186,136731075
342877645,313602031,444014637,4814,8239035,183,141395551
338373413,310151861,442313953,7148,8060139,185,138853516
342928593,313912905,447699996,5034,8298427,182,137055765
330025343,311600000,447816425,5507,8302613,186,134046821
336332725,309029111,439135702,6432,8297013,188,137870924
341959758,312769884,444491050,5464,8210829,187,141001027
342783904,314023489,447983739,5237,8177079,185,141238391
339820497,314161849,448195025,6890,8306880,186,134972791
328739963,308506423,448339238,4520,8309723,185,134183210
340784874,312633358,437831914,5340,8304221,184,140275976
342739986,313081034,446416030,6474,8125700,185,140995631
343308309,314487752,448643829,5179,8275404,181,139942411
334487841,314442273,448521772,4998,8311962,185,133844835
333247008,306494028,442418148,8723,8291956,195,136139239
343464608,314523123,443443647,7299,8305642,191,141503354
342789117,313147613,446716285,6462,8101580,187,141111943
342222548,314471779,448502158,2950,8313291,179,136070362
328753659,309411830,448149976,4968,8305219,185,134148381
339286209,311160096,437306061,4023,8295753,183,139277243
343768554,314709364,448771663,5462,8180105,187,141711948
342315935,312679570,446062569,3449,8211765,180,139772724
336081940,314831871,449332605,3262,8328611,179,134130434
332135735,306888994,443971266,4115,8307131,183,135690174
344563900,315165879,443284488,5940,8315715,193,142044243
342719061,313827701,447574278,5763,8125899,186,141116599
341838919,313227457,446607044,4232,8277262,182,135880409
328639892,309604002,447864038,5450,8295256,188,134003238
339066260,310820766,437411093,8114,8294177,194,139141437
342758094,313870856,447653078,3192,8187027,181,141131125
342546592,313498728,447307303,2373,8214963,178,140593467
337180853,313175138,446469757,4362,8270425,186,133974144
329543877,306937495,447144944,3452,8308127,182,134548923
342513737,313671447,438124696,5988,8297113,186,140925883
342723683,313875525,447747841,4707,8110393,186,141123658
342812887,313911600,447766019,6467,8296174,189,138414672
332342320,313202582,447006303,4583,8281052,182,133956337
334274700,307661344,442029954,5847,8309123,189,136957531
343580341,314904299,445289461,3873,8291472,184,141836615
343628625,314769623,448963561,4277,8170892,178,141719430
340003532,314806007,449218209,5297,8324582,181,135131871
328693464,307466538,446943840,3621,8279257,183,133844789
341546426,313105085,437717820,3572,8300824,183,140634446
342518693,311683634,444573960,5989,8086360,187,140136495
342651142,313241939,446751323,6712,8256984,189,139137278
334492309,313557214,447457836,4574,8288315,184,133949646
332082321,306054357,442476412,4639,8263389,187,135346114
342759798,313336089,440556855,3623,8290047,184,140887490
342786037,313757970,447624365,3990,8105801,183,141154979
342868657,314246197,448296719,4650,8307250,179,137144212
329806824,311145074,447770788,7358,8297174,189,134018186
336837079,308318076,436362834,6038,8254467,189,137601746
342603514,313909670,446659641,5532,8232639,187,141174994
342284712,310584591,442961126,5721,8093461,185,139364218
339258317,309901028,441911898,3930,8176168,182,132926087
328527240,306323978,446284541,6262,8263042,188,133552058
341326147,312299463,435770998,6828,8264523,190,140131501
342757859,313259905,447016479,5644,8118609,188,140806913
342611035,313646112,447393584,5233,8267430,184,139359452
334664119,313714404,447388105,6084,8286846,186,133933112
331935012,306541183,444044479,4901,8293457,181,135541588
342082537,312777437,440366067,4318,8273892,185,140443876
342485357,313576797,447384070,5553,8103846,187,141021863
342595962,313109577,446671979,4448,8280847,182,136810750
330006080,310696960,446485329,4883,8271538,184,133789603
336348526,308275946,438342836,4577,8278323,185,137506980
342056456,312909856,445632264,5496,8213193,185,140494075
342756421,313662005,447333304,4986,8167353,185,141083340
339618051,313959063,447805769,6980,8298344,187,134827125
328573094,306043503,445164153,5447,8249012,190,133364696
341124271,312242643,436900797,4160,8285538,184,140095415
342153400,312764702,446842998,3974,8114998,181,140536191
342606747,313741407,447551420,7630,8265057,186,139628046
334593318,313525945,447359749,3660,8291231,180,133842059
331641108,305200534,441996170,5010,8256541,185,135021692
342776877,312058429,438786967,8826,8259035,198,140150455
341875064,312792862,447361922,7765,8088959,190,140472854
342828528,313929724,448004922,4825,8299959,184,137212985
330158801,311593414,447958748,5318,8298251,186,134091350
336525228,309279935,439501766,4105,8305311,182,138089466
