cycles,instructions,dtlb_load_misses_walk_duration,dtlb_store_misses_walk_duration,dtlb_load_misses.walk_completed,dtlb_store_misses.walk_completed,ept_walk_cycles
342003076,54041615,120860,234764706,518,1904622,85827391
341279525,54000297,119889,233622246,498,1913449,83236804
327823882,53244192,115171,232783387,495,1916242,82123342
337053122,53525596,114123,233941937,535,1927172,84553917
341660119,53905321,117683,228533365,481,1927266,85609268
341874944,54063847,113552,234198148,498,1899410,86007548
340159740,54105725,112273,233803643,492,1916429,82936860
328502757,53120522,113394,233229977,519,1919935,81976078
338416301,53723760,110536,234185010,504,1932748,85229778
342065785,54142089,116152,230171117,510,1933411,86043523
342081601,54134803,113120,233991214,470,1891423,86346735
338491458,54105601,113746,234450939,467,1928075,82542461
328460714,53115860,121044,233986742,627,1923140,82608651
340525389,53962668,113608,232612795,516,1925255,85505206
342327114,54115739,113006,231299650,453,1933137,85947810
342392907,54197145,112795,234896613,499,1893761,85493082
335880386,54169646,111244,233896648,513,1929716,82527816
330233281,52990407,109549,234477082,507,1932395,82953034
342589853,54019465,110615,231040664,480,1927803,86072944
342207238,54053464,111253,232371558,534,1922896,86067487
342163792,54143215,113129,234904925,476,1899867,84590820
332490590,54066938,110162,234738973,455,1929580,82261226
332807382,52856231,106687,234044920,507,1926137,83493273
342108575,53975763,111528,228887277,501,1920281,85848833
341859911,54043869,111305,233906304,508,1916646,85966967
342106240,54049960,111009,234056547,477,1905688,83845585
330794375,53953609,110266,234760129,477,1931245,82629726
334594711,53161923,108266,233980688,503,1925026,84074170
341931961,53932514,108898,229145436,502,1926822,85809930
342109095,54033465,111406,234166426,475,1910309,86048327
341834366,54024091,107962,233878265,536,1907836,83430557
328909746,53739056,107913,234757305,463,1931621,82647713
336033320,53474312,107298,234403868,451,1928450,84516556
342185238,54000973,110217,229047928,459,1921027,85951390
342116543,54070618,108144,234608254,478,1903445,86377867
340579228,54024080,110982,234495736,596,1914478,83371855
328479281,53428116,105002,234581544,490,1926652,82458225
337998107,53570992,99763,234089018,432,1927979,85052003
342306520,53753501,104505,228899948,441,1920646,85740067
342364796,54064411,102838,234571864,420,1893060,86185712
338102076,54159614,103459,234335262,474,1931419,82481543
328522984,53068319,102951,234296250,480,1931090,82111275
341373718,53953821,103153,231770882,527,1925202,85673021
341834309,53854123,103281,230785562,465,1921054,85527927
341914370,53925926,104961,234119631,467,1884395,84887481
335795600,53989050,103208,233864227,509,1926193,82116042
329561761,52851403,101036,233913607,453,1926636,82630189
341927933,54032153,103711,230949750,529,1924603,85896558
341965432,53725510,107149,231996763,434,1925757,85643096
341878181,53797276,104355,232721160,540,1881299,84667907
334259878,53967465,105994,232887881,481,1919393,82338405
330881886,52861028,102802,233566689,576,1923870,82928294
341842979,54076750,101807,230677624,462,1923224,85958625
341708383,54081568,104765,232098449,513,1923849,86031606
341572663,54035056,107646,233904831,488,1892908,84889444
333484217,54228887,101957,234359644,477,1930518,82575807
331447368,53010597,100787,233865708,503,1927504,83092050
341846430,53990378,106292,229774260,516,1919648,85924508
341657380,53915345,102545,232141540,477,1919987,85646308
341686532,54111089,102309,234217822,496,1896490,84648807
332841235,54170865,103734,234123966,504,1928238,82621674
332123498,52882860,103914,233230813,591,1924310,83193637
341400465,53982356,104334,230335012,497,1925819,85758330
341499879,53649964,114895,231147503,602,1904403,85380168
342193349,54119552,107090,234255114,493,1899791,84250450
331445981,53961449,108325,233743830,509,1924805,82174654
334151589,53131475,107108,234361124,534,1931802,83755176
341299749,53898763,109805,229128938,512,1925555,85623114
341975202,53956253,108968,233992756,531,1908845,85827015
342014117,53976290,107734,233643844,488,1905407,83604511
329331927,53495992,107911,232850376,509,1918166,82346735
335460746,53285427,106561,234051017,486,1927316,84059846
341165597,53979029,114367,229487471,475,1925958,85689173
341776386,53778592,116625,232744207,507,1902836,85571903
341972475,54086237,112573,233820711,506,1910077,83593667
328524344,53532358,113395,233755899,536,1926750,82069000
336406417,53483903,113474,234404740,502,1930947,84507130
341059685,53824928,112743,228335279,467,1925233,85322958
341693938,53946150,119832,233835430,588,1900732,85691495
341161481,54135620,117845,234407774,508,1916937,83245644
328544941,53594958,119767,234002953,498,1927617,82433416
336968554,53484838,112884,234502903,574,1928796,84647285
341023084,53892128,117954,228939552,484,1923109,85535894
341888229,54067971,122906,233559994,531,1893629,85954727
340511130,54137971,121273,234203155,559,1918192,83285736
328605412,53436278,119162,234241417,508,1927138,82285958
338276040,53757436,118908,234121494,509,1928239,85330327
341497495,53955148,120495,229496933,530,1926131,85619184
341917446,53866541,121918,233207188,524,1886563,85926018
338658077,53217675,130491,230211838,678,1892407,81795562
328371427,52737172,122812,231789399,589,1909789,81458735
339930618,53834052,118654,233231600,563,1929138,85633977
341262835,53967763,124050,230363671,604,1925897,85568383
341736363,54003240,126873,233401553,502,1884393,85898726
337472170,53974719,126790,233608848,526,1928520,82286932
328506465,53113939,122038,234206177,598,1930729,82064675
340604413,54026123,126824,233791925,620,1932157,85926770
341437179,53942924,126110,230752719,536,1927982,85737058
342074971,53894182,123968,233251256,526,1883133,85419020
336335959,53803424,126543,233062757,574,1921969,81885086
329091601,52915294,123432,234157117,559,1929610,82305340
342209748,53878469,124466,230900975,574,1925619,85662714
341657122,54030426,127990,232374736,550,1928448,85900865
342231734,53897758,129363,233325822,532,1881665,84627540
333658797,54006411,124152,233996934,582,1928041,82485611
332113842,52803298,126454,233633155,623,1922990,82889179
342256466,54059489,128068,230606377,580,1929527,86091552
341529747,53683788,128404,232660428,557,1903543,85438184
342169965,53971869,132358,233141541,592,1894430,83971031
330709723,53801645,126511,233822034,612,1924661,82294075
334968690,53178138,128154,234061200,587,1930759,83913667
342093612,54253761,127542,230001562,586,1936168,86393769
341642461,54041731,129581,234271919,541,1906584,85818168
341411753,54036347,130661,234294677,545,1908011,83071217
328556383,53647214,134670,234437183,704,1934549,82520303
337666264,53528460,127849,234208956,644,1926563,84715143
341768778,54130647,130655,229922048,536,1931238,86046828
341270207,53931165,129687,233584962,543,1895209,85723831
339489507,54133736,129949,234115690,564,1920893,82938431
328585221,53433184,130909,234453629,588,1929673,82411024
338501715,53491022,129754,233464529,618,1921481,84646296
341777584,53988785,130609,228960200,558,1927464,85766768
341270359,53913785,131448,233694569,594,1887461,85773984
338559547,53810047,132710,232661205,552,1912499,82280665
328494249,53085358,129722,233770631,571,1927280,82105379
339857142,53816089,128773,233476364,606,1930825,85450243
341829625,54015020,132653,230181718,587,1925838,85937886
341276434,53723434,128976,232966716,614,1880195,85138566
337324080,54038065,132502,234055488,627,1928162,82410555
328619280,53050070,133107,234188348,547,1927151,82349901
341518694,53940119,131110,232104527,548,1927582,85472750
341987525,54093936,131305,231656335,535,1931161,86179214
341522280,53873226,134493,233546441,545,1885857,84723411
335147915,54037834,133905,233088491,615,1920204,82334375
330092302,52869764,127923,233937962,565,1926610,82505826
342229607,54166662,129536,231704829,565,1931162,86237757
342055465,54102961,131765,232491460,564,1927802,86039825
341649073,54018520,132786,233894205,562,1898467,84539827
332858870,54215990,127894,234564511,577,1932793,82513422
332448925,52932480,128929,234103861,575,1931697,83087173
342186490,53901664,132820,229330391,593,1921570,85760857
341942730,53958135,132904,233154269,618,1913897,86048100
341385096,53790877,132298,232733479,575,1895882,83591400
330688606,53770416,135623,233380762,592,1922895,82118840
334395253,52863983,139317,233184945,596,1922209,83580679
341918961,53950937,131952,229124417,577,1927029,85836832
342038578,54126496,133486,234508747,546,1914794,86002369
341492657,53887370,134129,233550031,588,1908627,83349181
329022855,53750711,132060,233993063,572,1926248,82494244
336122478,53270300,128634,234741544,559,1926663,84235732
341937735,54099123,133177,229482234,558,1930360,86020835
341917541,53980262,134612,234000179,584,1903087,86014718
340274616,53845079,136322,232858814,624,1910885,82769858
328563381,53539736,133497,233966614,623,1926630,82280706
337797039,53673766,128949,234568313,587,1930468,85124392
342044672,54080989,131599,229233056,548,1928029,86022217
342018323,53920097,131773,233337993,634,1890256,85878399
338339480,53686040,132995,232836866,565,1921871,82033979
328626812,53252386,134572,234114759,568,1930874,82428410
339484764,53849041,131764,234138923,549,1930800,85301126
341859409,53990250,133965,230097996,560,1929722,85810803
341895444,54010875,134224,234011334,555,1892317,85845596
337037345,53918702,131175,232768384,595,1916696,82247361
328546173,52796282,132586,232789147,563,1916649,81651326
340719883,53988417,130622,233284967,557,1930605,85600744
341849933,54074167,134812,231170176,546,1930377,85923473
341804738,54040906,135580,233985260,670,1888825,85687559
335871067,53890138,135545,233498097,628,1925472,82211910
328633274,52979120,132895,234254956,529,1928342,82469403
341918767,53976608,132348,231661374,708,1925639,85811893
341918320,53903157,132445,231144653,548,1930456,85467496
341809233,54018824,135573,234011373,645,1889054,85402963
334804442,53942386,136255,233179042,577,1918689,82388371
329330970,53039169,134867,234169516,589,1927356,82571289
341978313,53806874,130513,230906807,590,1922081,85320869
342030491,54087688,132393,232134976,533,1934132,85980594
341822852,53990698,133138,233603507,597,1886794,84967338
333749545,53849830,133359,233180242,553,1921525,82191911
330883264,52901963,133750,233870876,548,1928365,82775636
341852234,53996606,130237,230861669,617,1926818,85951230
341725515,53991931,131526,232401878,575,1924905,85746325
341752742,53821666,130589,232758078,585,1887035,84404371
332525437,53771823,133621,233099969,542,1915328,82278458
331879542,52677245,129706,233109179,645,1911885,82518538
341864421,54026790,131495,230565730,611,1928911,85927159
341847279,54008872,135825,232950436,640,1922416,85699890
341824788,53831873,135602,233341931,624,1891758,84188243
331228980,53880354,131894,232964595,574,1925394,82203014
332920035,52833170,132441,233650564,556,1921144,83284922
341942424,54164821,133693,229686835,572,1926064,86119352
341700798,54041205,134802,233461469,551,1915657,86061337
341835594,53908110,134887,233601011,592,1894246,84025657
331020778,53743080,132021,233639571,567,1929131,82153239
333792345,52903695,129552,232660880,596,1916091,83589548
341816765,53897014,130243,228927929,573,1925601,85630048
341769034,54002920,134434,234179986,631,1914253,85752976
341753844,53747366,134084,232608294,644,1895348,83517860
330303048,53681014,133103,233212213,604,1924993,82150277
334493583,53118444,130868,234060453,595,1925737,83706933
341628883,53804871,130101,228628411,542,1925819,85542411
341839210,54019493,132301,233536641,538,1905983,85785430
341775733,54001628,134427,234113878,645,1905836,83876410
329414461,53434042,130758,232783750,575,1920544,81981987
335345535,53114797,133835,233054657,599,1919019,83823354
341792363,54181902,132331,229645680,541,1931306,86208158
341994456,53858544,132092,233428447,538,1902542,85544586
341762563,54059318,130228,233440818,693,1909791,83647531
328452046,53334908,131567,233068633,545,1919684,82028587
336663799,53489235,131012,234371135,674,1929339,84692209
341829512,53951988,132818,229296508,611,1926842,85610847
341995664,54028963,134600,233997546,669,1901464,86038867
340431309,53553056,133556,232914212,613,1904829,82443933
328643545,53062273,133067,232668236,578,1918071,81833299
338332322,53475632,131861,232940087,630,1919136,84932833
342210529,53993196,133496,229584046,592,1928222,85805651
342162312,54043546,133763,234173902,532,1893787,85972382
338328208,54042643,133796,233991094,754,1928241,82456914
328597690,52992606,134245,232908644,558,1921975,82033168
340541563,53913222,131066,233733719,576,1931566,85526540
342173019,53935903,135233,230221233,557,1928166,85730538
342030165,53788017,132483,233546190,566,1882788,85268311
336681531,53984331,134757,233765475,605,1927750,82527354
328541875,52846990,129953,232816581,563,1916459,82026989
342199327,54060668,131753,231749261,627,1924965,85999926
342138109,54052919,133541,231805542,540,1927804,85983737
342011268,54102532,131661,234555913,563,1892414,85227204
334629813,54062882,130987,233707440,592,1924011,82538830
330685439,52910298,130399,233986112,582,1923147,82816091
342131622,53966520,131168,231016788,578,1926723,85917668
341934739,53998052,131452,232200245,576,1922849,85908927
342149757,54059412,132334,234386389,569,1894620,84669699
332817777,54090792,131275,233786345,586,1928250,82168987
332732378,52880646,129644,233491950,580,1920769,83419822
342123480,54077856,133311,229686912,565,1927604,86033444
342027293,54004232,134929,233745479,588,1920203,85856447
